Filename,Original,Translate
fiore_79.csv,E Falsenbiante e Costretta-Astinenza.,e Falso Semendo e Astinenza Forzata.
fiore_79.csv,"Amor si cominciò a maravigliare,",L'amore rimase stupito
fiore_79.csv,"Po’ vide Falsenbiante in sua presenza,","per vedere Falso che appare in sua presenza,"
fiore_79.csv,E disse: «Chi•ll’à tolto a sichurare?».,e disse: Chi ha garantito per lui?
fiore_80.csv,"Astinenza Costretta venne avanti,",L'astinenza forzata si è fatta avanti
fiore_80.csv,"E disse: «E’ vien comeco in conpagnia,","e disse: ""Egli viene come mio compagno,"
fiore_80.csv,"Ché sanza lui civir non mi poria,","perché senza di lui non potevo provvedere a me stesso,"
fiore_80.csv,"Tanto non pregherei né Die, né ’ santi;",non importa quanto io possa pregare Dio e i Santi.
fiore_80.csv,"E’ me e sé governa co’ senbianti,",Lui governa se stesso e me secondo le vie
fiore_80.csv,"Che gli ’nsegniò sua madre, Ipocresia.",Gliel'ha insegnato sua madre Ipocrisia.
fiore_80.csv,I’ porto il manto di Papalardia,Indosso il mantello dell'ipocrisia
fiore_80.csv,"Per più tosto venir, a tenpo, a’ guanti.",per guadagnare le mie ricompense più velocemente.
fiore_80.csv,E così tra noi due ci governiamo,E così ci prendiamo cura l'uno dell'altro
fiore_80.csv,E nostra vita dimenian gioiosa,"e condurre una vita felice,"
fiore_80.csv,"Sanza dir cosa   mai, che noi pensiamo.",senza mai dire quello che pensiamo veramente.
fiore_80.csv,"La ciera nostra par molto pietosa,","Il nostro aspetto sembra molto pio,"
fiore_80.csv,"Ma nonn-è mal nesun, che non pensiamo.","ma non c'è alcun atto malvagio che noi non concepiamo,"
fiore_80.csv,Ben paia•noi giente relegiosa».,anche se noi sembriamo essere religiosi folk.
fiore_81.csv,"Lo Dio d’Amor sorise, quando udio",Il Dio dell'Amore sorrise quando sentì
fiore_81.csv,"Astinenza-Costretta sì parlare,","L'astinenza forzata parla in questo modo,"
fiore_81.csv,E disse: «Qui à giente d’alt’affare!,e ha detto: Abbiamo avuto alcuni pezzi grossi qui!
fiore_81.csv,"Dì, Falsenbiante, se•tt’aiuti Idio,","Dimmi, Falso Semendo, che Dio ti aiuti,"
fiore_81.csv,"S’i’ ti ritengnio del consiglio mio,","Se ti tengo nel mio consiglio,"
fiore_81.csv,Mi potrò io   in te punto fidare?».,sarò in grado di fidarmi di voi a tutti?
fiore_81.csv,"«Segnior mio,   sì, di nulla non dottare,","Sì, mio signore, non preoccuparti di una cosa,"
fiore_81.csv,Ch’altro c’a lealtà ma’ non pens’io».,per non penso ad altro che alla lealtà.
fiore_81.csv,«Dunqu’è cotesto contra tua natura».,"Pertanto, questo è contro la vostra natura."
fiore_81.csv,"«Veracie mente ciò è veritate,","Per essere sinceri, questa è la verità,"
fiore_81.csv,Ma tuttor vi mettete inn-aventura!,Ma comunque ti stai mettendo in pericolo!
fiore_81.csv,"Mai i•lupo di sua pelle non gittate,","Non importa quante cose brutte le fai,"
fiore_81.csv,"No•gli farete tanto di laidura,","non toglierai mai un lupo dalla sua pelle,"
fiore_81.csv,Se voi in prima no•llo scorticate».,a meno che non lo scuoiate prima.
fiore_82.csv,"Amor disse a’ baroni: «I’ v’ò mandato,",L'amore ha detto ai baroni:
fiore_82.csv,"Perch’e’ convien ch’i’ agia il vostro aiuto,",Perche' ho bisogno del tuo aiuto.
fiore_82.csv,"Tanto che quel castel si’ abattuto,","finché quel castello non sarà abbattuto,"
fiore_82.csv,Che Gielosia di nuovo à già fondato.,quella che Gelosia ha costruito di recente.
fiore_82.csv,"Onde ciaschun di voi è misurato,","Poiché ognuno di voi è il mio alleato giurato,"
fiore_82.csv,S’i’ vi richegio ch’e’ sia proveduto,Vi chiedo di agire
fiore_82.csv,"Per voi in tal maniera, che tenuto",in modo tale che il castello
fiore_82.csv,"Non sia più contra me, ma si’ aterrato.","può non stare più contro di me, ma che sia livellato a terra."
fiore_82.csv,"Ch’e’ pur convien ch’i’ soccorra Durante,","Perche' devo aiutare Durante,"
fiore_82.csv,"Chéd i’ gli vo’ tener sua promessione,","Da quando voglio mantenere la mia promessa a lui,"
fiore_82.csv,Ché tropo l’ò trovato   fin Amante.,Perche' l'ho trovato un amante molto raffinato.
fiore_82.csv,"Molto penò di torelmi Ragione,",La ragione ha cercato molto duramente di portarmelo via;
fiore_82.csv,"Que’, come sagio, fu sì fermo e stante",ma quello era così saggio e tenace e costante
fiore_82.csv,Che no•lle valse nulla su’ sermone».,che il discorso dei Reasons non ha avuto alcun effetto.
fiore_83.csv,La Baronia sì fecie parlamento,I Baroni si sono incontrati insieme.
fiore_83.csv,"Per devisar in che maniera andranno,","per decidere come procedere,"
fiore_83.csv,O la qual porta prima assaliranno;,o quale cancello attaccherebbero per primo.
fiore_83.csv,Sì fur ben tutti d’un acordamento,"Su questo erano tutti d'accordo,"
fiore_83.csv,"Fuor che Richeza,   che fe’ saramento","eccetto la Ricchezza,"
fiore_83.csv,"Ch’ella non prenderebe per me affanno,","che non si sarebbe preoccupata per me,"
fiore_83.csv,"Néd al castel non darebe già danno,","e non avrebbe fatto alcun male al castello,"
fiore_83.csv,"Per pregheria né per comandamento,",non importa quante preghiere o ordini
fiore_83.csv,"Che nessuna persona far potesse,","potrebbe essere somministrato,"
fiore_83.csv,Perciò ch’i’ non volli anche sua contezza:,perché non ho mai voluto la sua amicizia:
fiore_83.csv,"S’iera dritto, ch’i’ me ne pentesse.",Era giusto che mi pentissi di questo.
fiore_83.csv,"Ben disse, ch’i’ le feci gran carezza","Infatti, ha permesso che io mostrassi il suo grande rispetto."
fiore_83.csv,"Sotto dal pino, ma non c’ancor vedesse","sotto il pino, ma ha ancora visto"
fiore_83.csv,Che Povertà no•m’avesse   in distrezza.,che la povertà mi aveva in difficoltà.
fiore_84.csv,"Al Die d’Amor ricordaro il fatto,",Hanno ripassato il piano con il Dio dell'Amore
fiore_84.csv,E disser ch’e’ trovavar d’acordanza,e gli dissero che erano d'accordo
fiore_84.csv,Che Falsenbiante e Costretta-Astinenza,che Falso sembrare e forzato l'astinenza
fiore_84.csv,Dessono a Mala Bocca scacco matto;,Darebbe a Bad Mouth il colpo di grazia.
fiore_84.csv,Largheza e Cortesia traeser pacto,Generosità e Lady Courtesy farebbe un accordo
fiore_84.csv,"Con quella, che•ssa ben la vechia danza;","con quello che conosce bene il vecchio ballo,"
fiore_84.csv,E Pietate e Francheza dear miccianza,e la misericordia e la sincerità darebbero problemi
fiore_84.csv,"A quello Schifo, che sta sì ’norsato;",alla Resistenza che è così feroce.
fiore_84.csv,"E po’ vada Diletto e Ben-Cielare,",E poi Delight and Well-Hidden avanzerà
fiore_84.csv,"Ed a Vergognia dean tal lastrellata,",e dare un colpo possente alla Modesty
fiore_84.csv,Ched ella non si possa rilevare;,Cosi' che non possa alzarsi.
fiore_84.csv,"Ardimento a Paura dea ghigniata,","E l'audacia prenderà in giro la paura,"
fiore_84.csv,"E Sicurtà la degia sì pelare,",e la sicurezza dovrebbe friggerla così severamente
fiore_84.csv,Ched ella non vi sia ma’ più trovata.,che lei non può più essere trovato lì.
fiore_85.csv,"Amor   rispuose: «A me sì piacie assai,",L'amore ha risposto: Mi piace molto
fiore_85.csv,Che l’oste avete bene istabulita;,che hai organizzato così bene l'esercito;
fiore_85.csv,"Ma•ttu Richeza, c’or   mi sè fallita,","ma tu, Ricchezza, da quando mi hai deluso,"
fiore_85.csv,"Sed i’ potrò, tu•tte ne penterai.","Se posso, vi rimpiangerete la vostra azione."
fiore_85.csv,"S’uomini richi i’ posso tener mai,","Se mai riuscissi ad avere uomini ricchi sotto il mio controllo,"
fiore_85.csv,"Non poss’io già star un giorno in vita,","che non possa vivere ancora un giorno,"
fiore_85.csv,"S’avanti che da me facciar partita,",se non diminuisce i loro possedimenti da grande a piccolo
fiore_85.csv,Non recherò a poco il loro assai.,prima che si allontanino da me.
fiore_85.csv,Uomini poveri fatt’ànno lor sire,"I poveri mi hanno preso come il loro Signore,"
fiore_85.csv,"Di me, e ciaschedun m’à dato il core,",e ciascuno mi ha dato il suo cuore;
fiore_85.csv,Per ch’a tal dono mi degio ben sofrire.,quindi devo accontentarmi di un tale dono.
fiore_85.csv,"Se di Richeza, sì come d’Amore,","Se fossi il dio delle ricchezze come sono d'amore,"
fiore_85.csv,"I’ fosse Dio, non possa io ben sentire",Sarei infelice.
fiore_85.csv,Sed i’ no•gli mettesse in gran riccore».,se non potessi renderli estremamente ricchi.
fiore_86.csv,"«S’uomini richi vi fano damagio,","Se gli uomini ricchi ti fanno del male,"
fiore_86.csv,Vo’ avete ben chi ne farà vendetta:,Hai certamente coloro che ti vendicheranno.
fiore_86.csv,"Non fate forza, s’ella non s’afretta,","Non preoccupatevi se questo non avviene rapidamente,"
fiore_86.csv,Ché no’ la pagherén ben de l’oltragio.,Perche' la ripaghera' per il suo reato.
fiore_86.csv,"Le donne, e le pulzelle al chiar visagio",Donne e giovani donne con facce raggianti
fiore_86.csv,"Gli metteranno ancor a tal distretta,","metteranno i ricchi in tale afflizione,"
fiore_86.csv,"Ma’ che ciascuna largo si prometta,","che anche il più sapiente di loro sarà distrutto,"
fiore_86.csv,"Che strutto ne sarà que’, ch’è ’l più sagio.",a condizione che ogni donna precisi stravaganti promesse per se stessa.
fiore_86.csv,Ma Falsenbiante trametter non s’osa,Ma False Seeming e il suo amico
fiore_86.csv,"Di questi fatti, né sua conpagnia,","non oserà partecipare a tali questioni,"
fiore_86.csv,Ché gran mal gli volete: ciò ci posa.,perché li disprezzate: questo ci dispiace.
fiore_86.csv,"Sì vi priega tutta la Baronia,","Pertanto, la baronessa riunita chiede"
fiore_86.csv,Che ricieviate: e’ manderà la cosa».,"si per accoglierli, e la situazione sarà messa a destra."
fiore_86.csv,"«Da po’ che vo’ volete, e’ così sia».","Dal momento che lo desiderate, in modo da sarà fatto."
fiore_87.csv,"Amor sì disse: «Per cotal convento,",Così l'amore disse:
fiore_87.csv,"Falso-Senbiante, in mia corte enterai,",a questa condizione entrerete nella mia corte:
fiore_87.csv,"Che tutti i nostri amici avanzerai,",assisterai tutti i nostri alleati
fiore_87.csv,E metterai   i nemici in bassamento.,e mettere giù i nostri nemici.
fiore_87.csv,"E sì•tti do, per buon cominciamento,","E per iniziare questo affare, ti confesso..."
fiore_87.csv,"Che Re-de’-barattier   tu sì sarai,",il titolo di re dei seduttori;
fiore_87.csv,"Ché pez’à che ’n capitolo i’ ’l fermai,","L'ho deciso tempo fa in consiglio,"
fiore_87.csv,Ch’i’ conosciea ben tu’ tradimento.,perché conoscevo bene i tuoi modi insidiosi.
fiore_87.csv,"Or sì vo’ che•cci dichi in audienza,",Ora voglio che tu ce lo dica in questa udienza.
fiore_87.csv,"Pe•ritrovarti, se n’avrén mestiere,",dove abiti
fiore_87.csv,"I•luogo, dove tu•ffai  residenza,","nel caso dovessimo trovarti,"
fiore_87.csv,"Né di che servi, né di che mestiere.",e dicci cosa fai e come lo fai.
fiore_87.csv,"Fa che n’agiàn veracie conoscienza,","Assicurati che capiamo bene queste cose,"
fiore_87.csv,"Ma no ’l farai,   sì•ssè mal barattiere».","e se si dona, si sono veramente un male truffare."
fiore_88.csv,"«Po’ ch’e’ vi piacie, ed i’ sì ’l vi diròe»,","Dal momento che è il vostro piacere, io dico tutto quello che volete,"
fiore_88.csv,"Diss’alor Falsenbiante: «or ascoltate,",Falso aspetto ha detto allora.
fiore_88.csv,Chéd i’ sì vi dirò  la veritate,per Iftyll dirvi la verità
fiore_88.csv,"De•luogo, dov’io uso e dov’i’ stoe.",circa il luogo che frequento e dove sto.
fiore_88.csv,"Alcuna volta per lo secol voe,","A volte mi mischio con i laici,"
fiore_88.csv,"Ma dentro a’ chiostri fugo in salvitate,","ma io fuggo verso i chiostri per salvarmi,"
fiore_88.csv,Ché quivi poss’io dar le gran ghigniate,perché lì posso essere un grande scherno
fiore_88.csv,E tuttor santo tenuto saròe.,e sarà sempre considerato un santo.
fiore_88.csv,Il fatto a’ secolari è troppo aperto:,Il lavoro dei fratelli laici è troppo aperto:
fiore_88.csv,"Lo star guari co•lor non mi bisognia,","Non ho bisogno di associarmi molto con loro,"
fiore_88.csv,C’a me convien giucar troppo coperto.,Perche' devo fare il mio gioco in grande segreto.
fiore_88.csv,"Perch’i’ la mia malizia mi ripognia,","Per nascondere la mia malvagità,"
fiore_88.csv,Vest’io la roba del buon frate Alberto:,Faccio l'abitudine del buon fratello Albert.
fiore_88.csv,"Chi tal rob’àe, non teme mai vergognia.",Chiunque indossi quell'abito non teme mai vergogna.
fiore_89.csv,"I’ sì mi sto con que’ religiosi,",Così passo il mio tempo con quei religiosi
fiore_89.csv,"Religiosi   no, se non in vista,","- bene, religioso solo in apparenza"
fiore_89.csv,"Che•ffan la ciera lor pensosa, e trista,","coloro che fanno sembrare tristi e angosciosi il loro volto,"
fiore_89.csv,"Per parer a le gienti più pietosi,",per apparire più pio al popolo.
fiore_89.csv,"E’ sì si mostran molto sofrettosi,","E si mostrano in difficoltà,"
fiore_89.csv,"E ’n tapinando ciaschedun aquista,",e implorando ciascuno raccoglie e guadagna:
fiore_89.csv,"Sì che perciò mi piacie lor amista,","mi piace la loro amicizia,"
fiore_89.csv,C’a barattar son tutti curiosi.,perché sono tutti molto desiderosi di ingannare.
fiore_89.csv,Po’ vanno procacciando l’acontanze,Poi vanno in cerca di amicizia
fiore_89.csv,"Di riche gienti, e vanole seguendo.","con gente benestante e seguita da loro,"
fiore_89.csv,E’ sì voglion mangiar le gran pietanze,perché vogliono mangiare grandi prelibatezze
fiore_89.csv,E preziosi   vin vanno bevendo:,e bere vini di alta qualità.
fiore_89.csv,E queste son le lor grandi astinanze.,Questo è il modo in cui praticano la grande astinenza!
fiore_89.csv,Po’ van la povertà altrui abellendo.,E poi vanno a lodare la povertà agli altri.
fiore_90.csv,"E’ sì vanno lodando la povèrta,","E così vanno a lodare la povertà,"
fiore_90.csv,"E le richeze pescan co’ tramagli,","e pescano per ricchezze con reti speciali,"
fiore_90.csv,"Ed ivi mettor tutti lor travagli,","e vi mettevano tutte le loro fatiche,"
fiore_90.csv,Tutto si cuoprar e’ d’altra coverta.,Anche se si coprono con un mantello diverso.
fiore_90.csv,Di lor non puo’ tu trare cosa cierta:,Da loro non puoi aspettarti nulla di certo:
fiore_90.csv,"Se•ttu lor presti me’ val a chitarli,","se presti loro denaro, è meglio che lo scriva;"
fiore_90.csv,"Che, se•ttu metti pena in raquistarli,","perché se fate fatica a riavere indietro i vostri soldi,"
fiore_90.csv,Ciascun di lor si ferma in darti perta.,sono tutti intenti a darti una perdita.
fiore_90.csv,E ciascun dicie ch’è religioso,"E ognuno dice che è religioso,"
fiore_90.csv,"Perché vesta di sopra grossa lana,","perché si veste di lana ruvida,"
fiore_90.csv,E ’l morbido bianchetto tien nascoso;,e mantiene il panno bianco morbido nascosto sotto.
fiore_90.csv,"Ma già religione ivi non grana,","Per essere sicuri, la religione non prospera lì,"
fiore_90.csv,"Ma grana   nel cuor humile e piatoso,",ma prospera nel cuore umile e pio
fiore_90.csv,"Che, ’n trar sua vita, mette pena e ana.",che assume dolore e angoscia come passa attraverso la vita.
fiore_91.csv,E ora i’ v’ò detto: in cuore humile e piano,"Come vi ho detto, nel cuore umile e modesto"
fiore_91.csv,"Santa religione grana e fioriscie,",la religione santa prospera e fiorisce;
fiore_91.csv,"Religioso   non si inorgogliscie,","un uomo veramente religioso non è orgoglioso,"
fiore_91.csv,Tuttora il truova l’uon dolcie e humano.,ma sempre gentile e mite.
fiore_91.csv,"A cotal giente i’ sì do tosto mano,","A persone come queste mi arrendo,"
fiore_91.csv,"Ché vita di nessun non m’abeliscie,",per l'unico tipo di vita che mi piace
fiore_91.csv,"S’e’ non inganna, e baratta, e tradiscie.","è quello di chi inganna, inganna e tradisce;"
fiore_91.csv,"Ma ’l più, ch’i’ posso, di lor sì mi strano,","e così starò il più lontano possibile da loro,"
fiore_91.csv,"Ché con tal giente star ben non potrei,",perché non potevo associarmi a quel tipo di persone;
fiore_91.csv,"C’a voi, gientil Signior, ben dire l’oso,","Posso dirtelo, nobile Signore,"
fiore_91.csv,"Che, s’i’ vi stese, i’ sì m’infignirei.","che se fossi stato con loro, avrei sicuramente dovuto fingere."
fiore_91.csv,"E però il mi’ volere i’ sì vi chioso,","Per questo, io trascuro per voi il mio desiderio:"
fiore_91.csv,"Che pender prima i’ sì mi lascierei,",Preferirei lasciarmi impiccare.
fiore_91.csv,Ched i’ uscisse fuor di mi’ proposo.,prima che mi allontanassi dal mio scopo.
fiore_92.csv,"Color, con cu’ i’ sto, sì ànno il mondo",Quelli con cui passo il mio tempo hanno così saldamente
fiore_92.csv,"Sotto da lor sì forte aviluppato,",innamorato il mondo sotto i loro piedi
fiore_92.csv,"Ched e’ nonn-è nesun sì gran prelato,",che non c'è un gran prelato
fiore_92.csv,C’a lor possanza truovi riva o fondo.,che possono porre limiti al loro potere.
fiore_92.csv,"Con mio baratto ciaschedun afondo,","Con il mio inganno affondo ognuno di loro,"
