Original,Translate_de_1
" ma pien di spavento nel porta un carro, sanza ch’altri il cacci","aber er scheint voll Angst und wird weggeführt von einem Wagen, ohne daß jemand ihm nachjagt."
 Mostrava ancor lo duro pavimento come Almeon a sua madre fé caro parer lo sventurato addornamento,"Der harte Boden zeigte immer noch, wie Alcmeon seiner Mutter den unglückseligen Berg als kostbar erscheinen ließ."
" Mostrava come i figli si gittaro sovra Sennacherìb dentro dal tempio, e come, morto lui, quivi il lasciaro","Und er zeigte, wie sich die Kinder gegen Sanherib in den Tempel schleuderten und wie sie ihn hier ließen, nachdem sie ihn getötet hatten."
" Mostrava la ruina e ’l crudo scempio che fé Tamiri, quando disse a Ciro","Und er zeigte das Unglück und den grausamen Schandfleck, den Tamiri aus Cyrus machte, als er zu ihm sagte."
" «Sangue sitisti, e io di sangue t’empio»","Du bist nach Blut dürstet, und ich fülle dich mit Blut."
" Mostrava come in rotta si fuggiro li Assiri, poi che fu morto Oloferne, e anche le reliquie del martiro","Er zeigte, wie die Assyrer auf dem Weg flohen, nachdem Holoferne getötet worden war, und was von seinem enthaupteten Stamm übrig blieb."
 Vedeva Troia in cenere e in caverne,Ich sah Troja zu Asche und Ruinen reduziert
" o Ilïón, come te basso e vile mostrava il segno che lì si discerne","O Ilio, wie er dich niedrig und feige die Skulptur gezeigt hat, die du dort siehst"
 Qual di pennel fu maestro o di stile che ritraesse l’ombre e ’ tratti ch’ivi mirar farieno uno ingegno sottile? ,"Welcher Meister des Malens oder Zeichnens war je in der Lage, die Figuren und Figuren, die dort, im Fegefeuer, einen raffinierten Verstand verblüffen würden, abzuzeichnen?"
 Morti li morti e i vivi parean vivi,"Die Toten sahen tot aus, und die Lebenden sahen lebendig aus."
" non vide mei di me chi vide il vero, quant’ io calcai, fin che chinato givi","und sah das wahre Bild nicht besser als ich, bis ich die geschnitzten Szenen gebeugt sah, die ich zertreten hatte."
" Or superbite, e via col viso altero, figliuoli d’Eva, e non chinate il volto sì che veggiate il vostro mal sentero","So hebet nun auf, ihr Kinder Evas, und gehet vor mit dem hohen Angesicht und neigt eure Augen nicht, um euren bösen Weg zu sehen."
" Più era già per noi del monte vòlto e del cammin del sole assai più speso che non stimava l’animo non sciolto, ","Wir hatten einen größeren Teil des Berges zurückgelegt und einen größeren Teil des Tages verbracht, als mein konzentrierter Geist verwirklichte,"
" quando colui che sempre innanzi atteso andava, cominciò","Da sprach der, der stets aufmerksam voranging, zu mir:"
 «Drizza la testa,"""Hebt euren Kopf"""
 non è più tempo di gir sì sospeso,"Es ist nicht mehr Zeit, mit dem Blick auf den Boden zu gehen"
 Vedi colà un angel che s’appresta per venir verso noi,"Siehe da einen Engel, der zu uns kommt."
 vedi che torna dal servigio del dì l’ancella sesta,"Siehst du, dass die sechste Stunde zurückkehrt, nachdem sie ihren Dienst am Tag erfüllt hat?"
" Di reverenza il viso e li atti addorna, sì che i diletti lo ’nvïarci in suso","Mach dein Angesicht und deine Gesten ehrfurchtsvoll, damit du uns gern nach oben richtest."
 pensa che questo dì mai non raggiorna»,"Er denkt, dass dieser Tag nie wiederkommen wird"
" Io era ben del suo ammonir uso pur di non perder tempo, sì che ’n quella materia non potea parlarmi chiuso","Ich war es gewohnt, diese Warnungen nicht zu vergeuden, so daß er nicht mit mir über dieses Thema reden konnte."
" A noi venìa la creatura bella, biancovestito e ne la faccia quale par tremolando mattutina stella","Und das schöne Geschöpf kam zu uns, gekleidet mit Weiß und mit dem Angesicht, das leuchtete wie der Morgenstern."
" Le braccia aperse, e indi aperse l’ale",Und er öffnete seine Arme und öffnete seine Flügel.
 disse,sagte er
 «Venite,"kannst du es dir leisten, wenn du es nicht tust."
" qui son presso i gradi, e agevolemente omai si sale","Die Stufen sind hier in der Nähe, und jetzt ist es leicht zu steigen"
 A questo invito vegnon molto radi,Nur wenige Seelen sammeln diese Einladung
" o gente umana, per volar sù nata, perché a poco vento così cadi?»","O ihr Männer, geboren zum Fliegen in die Höhe, warum fallt ihr nach unten für jeden Windgeruch?"
 Menocci ove la roccia era tagliata,"Er führte uns dorthin, wo der Felsen zerschnitten war."
 quivi mi batté l’ali per la fronte,Hier schlug er mir die Stirn mit den Flügeln.
 poi mi promise sicura l’andata,Dann versprach er mir einen sicheren Weg.
" Come a man destra, per salire al monte dove siede la chiesa che soggioga la ben guidata sopra Rubaconte, ","Wie auf der rechten Seite, zum Berg hinaufzugehen, wo sich die Kirche erhebt, die die Stadt beherrscht, die über Rubacon regiert ist,"
 si rompe del montar l’ardita foga per le scalee che si fero ad etade ch’era sicuro il quaderno e la doga,"Die steile Wand wird leichter dank der Treppen, die in einer Zeit gebaut wurden, in der das Heft und die Doga sicherer waren"
 così s’allenta la ripa che cade quivi ben ratta da l’altro girone,"So wird die Wand des Berges, die sehr steil vom anderen Rahmen fällt, süßer,"
 ma quinci e quindi l’alta pietra rade,Aber der hohe Fels drückt sie auf der einen Seite und auf der anderen Seite.
" Noi volgendo ivi le nostre persone, ‘Beati pauperes spiritu’ voci cantaron sì, che nol diria sermone","Als wir aufstiegen, sangen Gerüchte ""Selig die Armen des Geistes,"" so lieblich, daß es unmöglich wäre, es mit Worten zu beschreiben."
 Ahi quanto son diverse quelle foci da l’infernali,"Ach, wie anders sind diese Zugänge von denen der Hölle"
" ché quivi per canti s’entra, e là giù per lamenti feroci","Denn hier kommt man hinein mit Liedern, daselbst mit heftigen Klagen."
" Già montavam su per li scaglion santi, ed esser mi parea troppo più lieve che per lo pian non mi parea davanti","Wir stiegen auf die heilige Treppe, und ich dachte, ich wäre leichter als früher, als ich in der Ebene war."
 Ond’ io,Also sagte ich:
" «Maestro, dì, ","Maestro, sag's mir."
" qual cosa greve levata s’è da me, che nulla quasi per me fatica, andando, si riceve?»","Welches Gewicht wurde von mir genommen, so dass ich während meiner Arbeit kaum Mühe empfinde?"
 Rispuose,Er antwortete mir.
" «Quando i P che son rimasi ancor nel volto tuo presso che stinti, saranno, com’ è l’un, del tutto rasi, ","Wenn die Ps, die noch auf deiner Stirn sind, obschon sie verblassen, gelöscht werden, wie es die erste war,"
" fier li tuoi piè dal buon voler sì vinti, che non pur non fatica sentiranno, ma fia diletto loro esser sù pinti»","deine Füße werden von dem guten Willen besiegt werden, so daß sie nicht nur keine Mühe empfinden, sondern sie werden sich freuen, in die Höhe gestoßen zu werden."
" Allor fec’ io come color che vanno con cosa in capo non da lor saputa, se non che ’ cenni altrui sospecciar fanno","Und ich tat, wie die, die mit etwas im Kopfe sind, das sie nicht wissen, es sei denn, daß andere ihm Gesten antun, die ihn ahnen lassen."
" per che la mano ad accertar s’aiuta, e cerca e truova e quello officio adempie che non si può fornir per la veduta","also geht die Hand hin und sucht und findet und erfüllt die Aufgabe, die nicht von den Augen erfüllt werden kann."
 e con le dita de la destra scempie trovai pur sei le lettere che ’ncise quel da le chiavi a me sovra le tempie,"Und mit den Fingern der rechten Hand, die voneinander abgeschnitten waren, fand ich nur sechs Briefe, die der Engel, der mich behütete, über die Schläfen gestochen hatte."
" a che guardando, il mio duca sorrise","Und als er all das sah, lächelte mein Meister."
" Noi eravamo al sommo de la scala, dove secondamente si risega lo monte che salendo altrui dismala","Wir waren oben auf der Leiter, wo der Berg, der hinaufstieg, reinigt von den Sünden, zum zweiten Mal abgehauen ist."
" Ivi così una cornice lega dintorno il poggio, come la primaia","Dort umgibt ein Rahmen den Berg wie der erste,"
 se non che l’arco suo più tosto piega,außer dass sein Umfang geringer ist
 Ombra non lì è né segno che si paia,Es gibt kein Bild und keine Skulptur.
 parsi la ripa e parsi la via schietta col livido color de la petraia,"die Wand des Berges und die Straße sind glatt, die Farbe des Steins blutig"
" «Se qui per dimandar gente s’aspetta», ragionava il poeta, «io temo forse che troppo avrà d’indugio nostra eletta»","Wenn wir hier auf jemanden warten, um mich zu fragen, dachte Virgil, dass vielleicht unsere Wahl wird uns zu verspäten"
 Poi fisamente al sole li occhi porse,Dann blickte er intensiv auf die Sonne
" fece del destro lato a muover centro, e la sinistra parte di sé torse",und machte sie auf ihren rechten Fuß und beugte die linke Seite seines Leibes.
" «O dolce lume a cui fidanza i’ entro per lo novo cammin, tu ne conduci», dicea, «come condur si vuol quinc’ entro","O süßes Licht, auf daß ich den neuen Weg gehe, so führest du uns, wie er sagte, wie es an diesem Ort zu tun ist."
" Tu scaldi il mondo, tu sovr’ esso luci",Du erleuchtest die Welt und erleuchtest sie
" s’altra ragione in contrario non ponta, esser dien sempre li tuoi raggi duci»","Wenn es keinen offensichtlich entgegengesetzten Grund gibt, müssen deine Strahlen immer Führung sein."
" Quanto di qua per un migliaio si conta, tanto di là eravam noi già iti, con poco tempo, per la voglia pronta","Wir hatten uns so weit bewegt, wie es hier auf der Erde eine Meile entspricht, in kurzer Zeit für den brennenden Wunsch."
" e verso noi volar furon sentiti, non però visti, spiriti parlando a la mensa d’amor cortesi inviti","Und siehe, da hörten wir die Geister, die fliegenden und freundlichen Einladungen zum Abendmahl der Liebe, ohne sie zu sehen."
" La prima voce che passò volando ‘Vinum non habent’ altamente disse, ","Die erste Stimme, die vorüberging, flog und schrie: ""Sie haben keinen Wein."""
 e dietro a noi l’andò reïterando,und redete weiter hinter uns
" E prima che del tutto non si udisse per allungarsi, un’altra ‘I’ sono Oreste’ passò gridando, ","Und bevor er völlig verschwand, ging eine andere vorbei und schrie: ""Ich bin Orest,"""
 e anco non s’affisse,Und auch das blieb nicht stehen.
" «Oh», diss’ io, ","Ich sagte: ""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, !, oh, oh, oh, oh, !, oh, oh, oh, !, oh, oh, oh, oh"
" «padre, che voci son queste?»","Vater, was sind das für Gerüchte?"
" E com’ io domandai, ecco la terza dicendo","Und als ich fragte, hier ist die dritte, die sagte:"
 ‘Amate da cui male aveste’,"""Liebt die, die euch wehgetan haben"""
 E ’l buon maestro,Und der gute Lehrer sagte:
" «Questo cinghio sferza la colpa de la invidia, e però sono tratte d’amor le corde de la ferza","Dieser Rahmen sühnt die Sünde des Neids, und deshalb sind die Seile des Seils aus der Liebe gezogen."
 Lo fren vuol esser del contrario suono,Die Bremse wird statt des gegenteiligen Zeichens sein
" credo che l’udirai, per mio avviso, prima che giunghi al passo del perdono","Ich glaube, du wirst sie hören, bevor du zur Passage der Vergebung kommst."
" Ma ficca li occhi per l’aere ben fiso, e vedrai gente innanzi a noi sedersi, e ciascun è lungo la grotta assiso»","Aber du drückst deinen Blick sorgfältig in die Luft und siehst Seelen, die vor uns sitzen, jede an der Wand stehen."
 Allora più che prima li occhi apersi,Dann öffnete ich meine Augen mehr als zuvor.
" guarda’mi innanzi, e vidi ombre con manti al color de la pietra non diversi","Und ich sah vor mir her, und ich sah Seelen, die steinfarbene Kleider trugen."
" E poi che fummo un poco più avanti, udia gridar","Und als wir ein wenig fortgeschritten waren, hörte ich schreien"
" ‘Maria, òra per noi’","""Maria, bete für uns"""
 gridar ‘Michele’ e ‘Pietro’ e ‘Tutti santi’,"und dann 'Michel', 'Petrus' und 'Alle Heiligen'"
" Non credo che per terra vada ancoi omo sì duro, che non fosse punto per compassion di quel ch’i’ vidi poi","Ich glaube nicht, dass es auf der Erde einen Mann gibt, der so grausam ist, dass er kein Mitleid mit dem hat, was ich sah."
" ché, quando fui sì presso di lor giunto, che li atti loro a me venivan certi, per li occhi fui di grave dolor munto","Denn da ich zu diesen Seelen gekommen war, daß ich ihre Taten gut sehe, da weinte ich vor Schmerz von meinen Augen."
" Di vil ciliccio mi parean coperti, e l’un sofferia l’altro con la spalla, e tutti da la ripa eran sofferti","Und sie sahen aus, als wären sie mit einem hässlichen Zilizier bedeckt, und der eine hielt den andern mit seiner Schulter, und alle standen auf der Wand des Berges."
" Così li ciechi a cui la roba falla, stanno a’ perdoni a chieder lor bisogna, ","So stehen Blinde, die keinen Lebensunterhalt haben, vor den Kirchen in den Tagen der Nachsicht, um um Almosen zu bitten,"
" e l’uno il capo sopra l’altro avvalla, perché ’n altrui pietà tosto si pogna, ","und der eine hält das Haupt des anderen, daß er dem andern bald gnädig werde,"
" non pur per lo sonar de le parole, ma per la vista che non meno agogna","nicht nur mit dem Klang der Worte, sondern auch mit dem Anblick, der nicht weniger Mitgefühl verursacht"
" E come a li orbi non approda il sole, così a l’ombre quivi, ond’ io parlo ora, luce del ciel di sé largir non vole","Und wie den Blinden nicht das Licht der Sonne kommt, also den Seelen im Rahmen, von dem ich rede, so will der Himmel sein Licht nicht geben."
" ché a tutti un fil di ferro i cigli fóra e cusce sì, come a sparvier selvaggio si fa però che queto non dimora","Denn ein eiserner Draht dringt ihnen alle durch die Wimpern und näht sie, gleichwie man es einem wilden Splitter tut, wenn es nicht friedlich ist."
" A me pareva, andando, fare oltraggio, veggendo altrui, non essendo veduto","Es schien mir, wenn ich ginge, als ob ich eine Schmähung beginge, wenn ich die anderen sah und nicht gesehen wurde."
