id,Original,Translate
762," Credette Cimabue ne la pittura tener lo campo, e ora ha Giotto il grido, sì che la fama di colui è scura","Cimabue aveva pensato di essere il migliore nella pittura, ma ora Giotto ha superato la sua popolarità."
763," Così ha tolto l’uno a l’altro Guido la gloria de la lingua",Guido ha tolto a un altro di nome Guido la lode per la sua abilità linguistica.
764," e forse è nato chi l’uno e l’altro caccerà del nido",e forse è già arrivato il vincitore di entrambi.
765," Non è il mondan romore altro ch’un fiato di vento, ch’or vien quinci e or vien quindi, e muta nome perché muta lato","La fama terrena è come un soffio di vento, che muta direzione e nome in base al paese da cui proviene."
766," Che voce avrai tu più, se vecchia scindi da te la carne, che se fossi morto anzi che tu lasciassi il ‘pappo’ e ’l ‘dindi’, pria che passin mill’ anni? ch’è più corto spazio a l’etterno, ch’un muover di ciglia al cerchio che più tardi in cielo è torto","Pensi che, se morissi alla veneranda età di un anziano, la tua fama sarebbe più grande rispetto a quella che avresti avuto se fossi morto da bambino? Mille anni è un lasso temporale insignificante al confronto dell'eternità ed è meno duraturo del lampo di un battito d'ali in paragone con il lentissimo moto celeste?"
767," Colui che del cammin sì poco piglia dinanzi a me, Toscana sonò tutta",Non era ignoto in qualsiasi recinto della Toscana che l'uomo stesse davanti a me muovendosi con passo incerto.
768," e ora a pena in Siena sen pispiglia, ond’ era sire quando fu distrutta la rabbia fiorentina, che superba fu a quel tempo sì com’ ora è putta","È passato molto tempo dal momento in cui il nome di colui che era signore a Siena risuonava con autorità, quando Firenze era nella sua gloria e non ancora corrotta come oggi."
769," La vostra nominanza è color d’erba, che viene e va, e quei la discolora per cui ella esce de la terra acerba»","La vostra fama è come un fiore che appare e scompare, con l'esposizione del sole portando alla luce le nuove speranze."
770," E io a lui",Io invece a lui
771," «Tuo vero dir m’incora bona umiltà, e gran tumor m’appiani","»Le tue sincere parole mi forniscono un'umiltà benefica, mentre riducono il mio eccessivo orgoglio."
772," ma chi è quei di cui tu parlavi ora?»",Chi stavi parlando prima?
773," «Quelli è», rispuose, «Provenzan Salvani","»Lui disse: ""Provenzan Salvani è quello là""."
774," ed è qui perché fu presuntüoso a recar Siena tutta a le sue mani",Egli era qui per cercare di mettere Siena sotto il proprio controllo con l'audacia.
775," Ito è così e va, sanza riposo, poi che morì","Da quando se n'è andato, ha proceduto con passo inarrestabile e non si è mai fermato."
776," cotal moneta rende a sodisfar chi è di là troppo oso»",Chi ha azzardato troppo sulla Terra sarà punito con una pena.
777," E io"," avevo pauraIo ero spaventato."
778," «Se quello spirito ch’attende, pria che si penta, l’orlo de la vita, qua giù dimora e qua sù non ascende, ","Se un'anima che deve fare penitenza per i suoi peccati fino al momento della morte viene relegata all'Antipurgatorio anziché arrivare nel Purgatorio durante l'intera durata della sua esistenza e questa è estesa a lungo,"
779," se buona orazïon lui non aita, prima che passi tempo quanto visse, come fu la venuta lui largita?»","In quale modo gli è stato concesso di arrivare qui, a parte una fervida preghiera?"
780," «Quando vivea più glorïoso», disse, «liberamente nel Campo di Siena, ogne vergogna diposta, s’affisse","»Disse che, al culmine della sua grandezza, mise da parte ogni senso di imbarazzo e decise di sfilare nella Piazza del Campo a Siena."
781," e lì, per trar l’amico suo di pena, ch’e’ sostenea ne la prigion di Carlo, si condusse a tremar per ogne vena","Per liberare il suo amico, prigioniero di Carlo d'Angiò, si sottopose a una disonorevole umiliazione."
782," Più non dirò, e scuro so che parlo",Non spingerò la mia esposizione oltre e so di non esser stato chiaro.
783," ma poco tempo andrà, che ’ tuoi vicini faranno sì che tu potrai chiosarlo",i tuoi concittadini non impiegheranno molto tempo prima di darti la possibilità di sperimentarlo da solo.
784," Quest’ opera li tolse quei confini»","Grazie a quell'azione, ebbe immediato accesso alla Cornice."
785," Di pari, come buoi che vanno a giogo, m’andava io con quell’ anima carca, fin che ’l sofferse il dolce pedagogo","Procedevo a fianco di quella anima afflitta dal peso del macigno, come due bovini attaccati al giogo, finché Virgilio non lo permise."
786," Ma quando disse"," Ma quando disse"
787," «Lascia lui e varca",»Vai avanti e lascia andare.
788," ché qui è buono con l’ali e coi remi, quantunque può, ciascun pinger sua barca»","In questo luogo, ciascuno dovrebbe fare del suo meglio per navigare la propria barca il più possibile usando vele e remi."
789," dritto sì come andar vuolsi rife’mi con la persona, avvegna che i pensieri mi rimanessero e chinati e scemi","ripristinai la mia postura come se stessi camminando, ma i miei sentimenti rimasero umili ed obbedienti."
790," Io m’era mosso, e seguia volontieri del mio maestro i passi, e amendue già mostravam com’ eravam leggeri",Camminavo con il mio mentore ed entrambi eravamo decisi nella nostra direzione.
791," ed el mi disse",Lui mi comunicò
792," «Volgi li occhi in giùe",»Guarda verso il basso.
793," buon ti sarà, per tranquillar la via, veder lo letto de le piante tue»","Per vedere il tuo futuro con maggiore chiarezza, prenditi il tempo di esaminare la tua situazione attuale."
794," Come, perché di lor memoria sia, sovra i sepolti le tombe terragne portan segnato quel ch’elli eran pria, ","Come una lapide ricorda un defunto, tomberelle come quelle scavate a terra portano sui loro coperchi le effigi dei cari ormai passati."
795," onde lì molte volte si ripiagne per la puntura de la rimembranza, che solo a’ pïi dà de le calcagne","Solitamente la nostalgia dei propri cari è una sensazione dolorosa per gli uomini devoti, che evoca ricordi."
796," sì vid’ io lì, ma di miglior sembianza secondo l’artificio, figurato quanto per via di fuor del monte avanza","Così io intravidi la cornice di pietra incisa che sporgeva dal fianco della montagna, un' opera di grande precisione dovuta alla mani del Signore."
797," Vedea colui che fu nobil creato più ch’altra creatura, giù dal cielo folgoreggiando scender, da l’un lato","Dall'altra parte della stanza potevo vedere l'essere più sublime di tutti, precipitare dalle altezze celesti sotto i colpi del fulmine."
798," Vedëa Brïareo fitto dal telo celestïal giacer, da l’altra parte, grave a la terra per lo mortal gelo","Dall'altra parte potevo vedere Briareo, caduto per terra colpito dal fulmine di Giove e sconvolto dalla morte, con il suo corpo immobilizzato."
799," Vedea Timbreo, vedea Pallade e Marte, armati ancora, intorno al padre loro, mirar le membra d’i Giganti sparte","Osservavo Apollo, Atena e Marte armati ancora intorno al loro padre Giove mentre contemplavano le membra sparsi dei giganti."
800," Vedea Nembròt a piè del gran lavoro quasi smarrito, e riguardar le genti che ’n Sennaàr con lui superbi fuoro","Nembrod, perso nei suoi pensieri, stava in piedi ai margini dell'enorme lavoro compiuto a Sennaàr; guardava la folla che lo circondava e con cui un tempo aveva goduto della gloria."
801," O Nïobè, con che occhi dolenti vedea io te segnata in su la strada, tra sette e sette tuoi figliuoli spenti","O Niobe, con tristezza osservavo te scolpita nella via, circondata dai tuoi quattordici figli uccisi."
802," O Saùl, come in su la propria spada quivi parevi morto in Gelboè, che poi non sentì pioggia né rugiada","O Saul, come se fossi uscito d'un sonno mortale, lì nella scultura, tenendo la tua spada a Gelboè, dove non cadde nulla più di un silenzio assoluto"
803," O folle Aragne, sì vedea io te già mezza ragna, trista in su li stracci de l’opera che mal per te si fé","La triste Aracne, parzialmente trasformata in ragno, era avvilita a guardare lo straccio della tela che aveva creato e con la quale si era auto-danneggiata."
804," O Roboàm, già non par che minacci quivi ’l tuo segno","Roboamo, la tua presenza non è certo intimidatoria qui."
805," ma pien di spavento nel porta un carro, sanza ch’altri il cacci","Sembrava terrorizzata, veniva trascinata via da un carro ed era come se nessuno la stesse inseguendo."
806," Mostrava ancor lo duro pavimento come Almeon a sua madre fé caro parer lo sventurato addornamento",L'aspro suolo testimoniava ancora come Alcmeone fece sembrare di grande valore alla madre la sfortunata collana.
807," Mostrava come i figli si gittaro sovra Sennacherìb dentro dal tempio, e come, morto lui, quivi il lasciaro","I figli di Sennacherib si resero responsabili della sua morte quando entrarono nel tempio e lo attaccarono; dopodiché, abbandonarono il suo corpo."
808," Mostrava la ruina e ’l crudo scempio che fé Tamiri, quando disse a Ciro","Tamiri rivelò la devastazione e il tremendo destino a cui aveva condannato Ciro,"
809," «Sangue sitisti, e io di sangue t’empio»","""Hai bramato il sangue ed io ti ho saziato""."
810," Mostrava come in rotta si fuggiro li Assiri, poi che fu morto Oloferne, e anche le reliquie del martiro","Gli Assiri rivelarono come fuggirono in disordine, dopo che Oloferne venne ucciso e anche il suo tronco reciso dal capo rimase."
811," Vedeva Troia in cenere e in caverne",Vedevo Troia distrutta da ceneri e rovine.
812," o Ilïón, come te basso e vile mostrava il segno che lì si discerne"," fuoriIlio, la scoltura che si vede lì fuori è mostrata con umiliazione e vigliaccheria."
813," Qual di pennel fu maestro o di stile che ritraesse l’ombre e ’ tratti ch’ivi mirar farieno uno ingegno sottile? ","C'era mai un maestro di arte, in grado di creare figure e scene che incanterebbero anche il critico più esigente, qui nell'oltretomba?"
814," Morti li morti e i vivi parean vivi",I defunti avevano l'aspetto di esserlo e i viventi sembravano essere in vita.
815," non vide mei di me chi vide il vero, quant’ io calcai, fin che chinato givi","Chi ha visto la realtà non l'ha percepita meglio di me, finché ho osservato da vicino le scene scolpite che calpestavo."
816," Or superbite, e via col viso altero, figliuoli d’Eva, e non chinate il volto sì che veggiate il vostro mal sentero","Allora siate orgogliose, figlie di Eva, e procedete con la testa alta senza chinare gli occhi per ammirare il vostro girovagare maligno."
817," Più era già per noi del monte vòlto e del cammin del sole assai più speso che non stimava l’animo non sciolto, ","Avevamo camminato per più tempo sulla montagna e avevamo impiegato più ore di quanto non avessi previsto io, concentrato come ero."
818," quando colui che sempre innanzi atteso andava, cominciò",Colui che procedeva con occhi vigili mi disse
819," «Drizza la testa","Solleva gli occhi "
820," non è più tempo di gir sì sospeso",per non più procedere con il capo basso
821," Vedi colà un angel che s’appresta per venir verso noi","Là, un angelo sta avvicinandosi a noi."
822," vedi che torna dal servigio del dì l’ancella sesta",L'ora sesta ritorna dopo aver eseguito il suo compito durante la giornata.
823," Di reverenza il viso e li atti addorna, sì che i diletti lo ’nvïarci in suso","Mantieni un atteggiamento degno e reverente nel tuo viso e nei tuoi movimenti, in modo da spingerci a elevarci."
824," pensa che questo dì mai non raggiorna»",immagina che questo giorno sia unico e irripetibile.
825," Io era ben del suo ammonir uso pur di non perder tempo, sì che ’n quella materia non potea parlarmi chiuso","Ero abituato a queste raccomandazioni per non sprecare tempo, quindi su quell'argomento non poteva usare un linguaggio criptico con me."
826," A noi venìa la creatura bella, biancovestito e ne la faccia quale par tremolando mattutina stella","La bellissima creatura avanzava verso di noi, avvolta in un candido abito e il suo viso scintillava come un astro al mattino."
