Original,Translate_es_1
" Poi, sì cantando, quelli ardenti soli si fuor girati intorno a noi tre volte, ","Después de que esos soles ardientes, cantando así, hicieron tres vueltas,"
" come stelle vicine a’ fermi poli, donne mi parver, non da ballo sciolte, ma che s’arrestin tacite, ","Como estrellas cercanas a los polos celestiales, me parecían mujeres que todavía están bailando y que se detienen en silencio,"
 ascoltando fin che le nove note hanno ricolte,Escuchando hasta que escucharon la música que graba el baile.
 E dentro a l’un senti’ cominciar,Y dentro de una de esas luces escuché que
" «Quando lo raggio de la grazia, onde s’accende verace amore e che poi cresce amando, multiplicato in te tanto resplende, ","Porque el rayo de la gracia divina, del cual se enciende el verdadero amor que, amando, sigue creciendo, resplandece multiplicado en ti,"
 che ti conduce su per quella scala u’ sanza risalir nessun discende,Ya que te lleva por esa escalera de la que nadie baja sin subir
" qual ti negasse il vin de la sua fiala per la tua sete, in libertà non fora se non com’ acqua ch’al mar non si cala","Si alguien te negara el vino de su boca para apaciguar tu sed, no actuaría en libertad como una agua que no bajara del monte hasta el mar"
 Tu vuo’ saper di quai piante s’infiora questa ghirlanda che ’ntorno vagheggia la bella donna ch’al ciel t’avvalora,Quieres saber de qué flores está formada esta guirnalda que contempla todo alrededor de la hermosa mujer que te guía al Cielo
 Io fui de li agni de la santa greggia che Domenico mena per cammino u’ ben s’impingua se non si vaneggia,"Yo fui uno de los corderos del rebaño santo que san Domenico conduce por el camino, donde uno se enriquece con bienes espirituales si no se desvía de la regla"
" Questi che m’è a destra più vicino, frate e maestro fummi, ","Éste, que está inmediatamente a mi derecha, fue fraile y fue mi maestro"
" ed esso Alberto è di Cologna, e io Thomas d’Aquino","y él es Alberto Magno de Colonia, y yo soy Tomás de Aquino"
" Se sì di tutti li altri esser vuo’ certo, di retro al mio parlar ten vien col viso girando su per lo beato serto","Si quieres saber los nombres de todos los demás, sigue mis palabras haciendo fluir la mirada a lo largo de las luces de esta bienaventurada corona"
" Quell’ altro fiammeggiare esce del riso di Grazïan, che l’uno e l’altro foro aiutò sì che piace in paradiso","Esa otra luz llamativa es producida por la sonrisa de Francisco Graziano, que ayudó a una y otra ley de tal manera que le gusta al Paraíso"
" L’altro ch’appresso addorna il nostro coro, quel Pietro fu che con la poverella offerse a Santa Chiesa suo tesoro","El otro que después de él embellece nuestro ejército, fue el Pedro Lombardo que ofreció a la Santa Iglesia cada uno de sus tener como la pobre del Evangelio"
" La quinta luce, ch’è tra noi più bella, spira di tale amor, che tutto ’l mondo là giù ne gola di saper novella","La quinta luz, que es la más bella entre nosotros, respira de tal amor que todo el mundo desea conocer su destino"
" entro v’è l’alta mente u’ sì profondo saver fu messo, che, se ’l vero è vero, a veder tanto non surse il secondo","En el interior está la mente alta donde se infundió un conocimiento tan profundo, que, si las Escrituras dicen la verdad, no hubo un hombre más sabio que él"
 Appresso vedi il lume di quel cero che giù in carne più a dentro vide l’angelica natura e ’l ministero,Cerca ves la luz de ese cirio que cuando estaba vivo vio más adentro que cualquier otro la naturaleza y la función de los ángeles
 Ne l’altra piccioletta luce ride quello avvocato de’ tempi cristiani del cui latino Augustin si provide,En la otra luz más pequeña se ríe aquel abogado de los tiempos cristianos de cuya obra en latín se aprovechó san Agustín
" Or se tu l’occhio de la mente trani di luce in luce dietro a le mie lode, già de l’ottava con sete rimani","Ahora bien, si haces fluir de luz en luz el ojo de tu mente detrás de mis palabras, te queda por descubrir quién es la octava luz"
 Per vedere ogne ben dentro vi gode l’anima santa che ’l mondo fallace fa manifesto a chi di lei ben ode,"Dentro de él goza el alma santa que muestra la falacia del mundo al que lee bien sus obras, porque ahora ve lo sumo bien"
 Lo corpo ond’ ella fu cacciata giace giuso in Cieldauro,El cuerpo del cual fue arrancada yace sobre la Tierra en la basílica de San Pedro en Ciel de Oro
 ed essa da martiro e da essilio venne a questa pace,Y su alma llegó a esta paz del martirio y del exilio terrenal
" Vedi oltre fiammeggiar l’ardente spiro d’Isidoro, di Beda e di Riccardo, che a considerar fu più che viro","Además, ves quemar el espíritu ardiente de Isidoro de Sevilla, del Venerable Beda, de Ricardo de San Victor que en la contemplación de Dios fue más que un hombre"
" Questi onde a me ritorna il tuo riguardo, è ’l lume d’uno spirto che ’n pensieri gravi a morir li parve venir tardo","Y éste, de quien tu mirada vuelve sobre mí, es la luz de un espíritu que fue oprimido por pensamientos graves, de tal manera que la muerte le pareció tardía"
" essa è la luce etterna di Sigieri, che, leggendo nel Vico de li Strami, silogizzò invidïosi veri»","Ella es la luz eterna de Sigieri de Brabante, quien, ejerciendo la enseñanza en el ""Camino de la paja"" a París, demostró verdades doctrinales que despertaron envidia contra él."
" Indi, come orologio che ne chiami ne l’ora che la sposa di Dio surge a mattinar lo sposo perché l’ami, ","En ese momento, como un reloj que, en la hora en que la Iglesia se levanta, la llama a rezar el Matutino a Cristo para que él la ame todavía,"
" che l’una parte e l’altra tira e urge, tin tin sonando con sì dolce nota, che ’l ben disposto spirto d’amor turge","donde una parte tira y la otra empuja, teñindo tan dulcemente que llena de amor el espíritu bien dispuesto"
 così vid’ ïo la gloriosa rota muoversi e render voce a voce in tempra e in dolcezza ch’esser non pò nota se non colà dove gioir s’insempra,"Así que vi aquella gloriosa corona de espíritus moverse y cantar con una armonía y una melodía tan dulce que no se puede entender, sino en el Paraíso donde la alegría llega a ser eterna"
" O insensata cura de’ mortali, quanto son difettivi silogismi quei che ti fanno in basso batter l’ali","Oh loco deseo de los hombres, cuán falaces son los razonamientos que te hacen volverte hacia abajo"
" Chi dietro a iura e chi ad amforismi sen giva, e chi seguendo sacerdozio, e chi regnar per forza o per sofismi, ","El que seguía los estudios jurídicos, el que los médicos, el que se dedicaba al sacerdocio, el que procuraba reinar con violencia o con engaño,"
" e chi rubare e chi civil negozio, chi nel diletto de la carne involto s’affaticava e chi si dava a l’ozio, quando, ","el que robaba, el que se dedicaba a los asuntos políticos, el que se dejaba ir a los placeres carnales, el que al ocio, cuando yo,"
" da tutte queste cose sciolto, con Bëatrice m’era suso in cielo cotanto glorïosamente accolto","libre de todas estas lujurias, fui recibido con Beatrice en el Cielo de una manera tan gloriosa"
" Poi che ciascuno fu tornato ne lo punto del cerchio in che avanti s’era, fermossi, come a candellier candelo","Después que toda luz volvió al lugar de la corona donde estaba antes, se detuvo, como la vela de un candelero"
" E io senti’ dentro a quella lumera che pria m’avea parlato, sorridendo incominciar, faccendosi più mera","Y yo sentí que dentro de esa luz que antes me había hablado, el beato volvía a hablar, porque sonriendo se hacía más brillante"
" «Così com’ io del suo raggio resplendo, sì, riguardando ne la luce etterna, li tuoi pensieri onde cagioni apprendo","Porque yo brillando del rayo de la luz eterna, mirándola, entiendo de dónde provienen tus incertidumbres"
" Tu dubbi, e hai voler che si ricerna in sì aperta e ’n sì distesa lingua lo dicer mio, ch’al tuo sentir si sterna, ove dinanzi dissi","Tienes dudas, y deseas que te expliquen en un discurso abierto y claro lo que dije antes, para que sea comprensible a tu inteligencia, cuando hace un rato dije:"
" “U’ ben s’impingua”, e là u’ dissi","""Donde uno se enriquece con bienes espirituales"" y cuando dije"
 “Non nacque il secondo”,"""No nació otro igual"""
 e qui è uopo che ben si distingua,y aquí es necesario hacer una distinción
" La provedenza, che governa il mondo con quel consiglio nel quale ogne aspetto creato è vinto pria che vada al fondo, ","La Providencia, que guía al mundo con esa sabiduría en la que la vista de toda criatura se pierde antes de llegar al fondo,"
" però che andasse ver’ lo suo diletto la sposa di colui ch’ad alte grida disposò lei col sangue benedetto, ","para que fuera hacia su amado la novia de Aquel que la casó entre los altos gritos con su sangre bendita,"
" in sé sicura e anche a lui più fida, due principi ordinò in suo favore, che quinci e quindi le fosser per guida","seguro que ella misma y aún más fiel a Él, puso en su favor dos principios, que la guiaran por un lado y por otro"
 L’un fu tutto serafico in ardore,Uno estaba lleno de ardor como los Serafines
 l’altro per sapïenza in terra fue di cherubica luce uno splendore,el otro por su sabiduría en la Tierra fue un esplendor de luz como los querubines
" De l’un dirò, però che d’amendue si dice l’un pregiando, qual ch’om prende, perch’ ad un fine fur l’opere sue","Sólo hablaré del primero, porque alabando a uno de los dos es como si se hablara de ambos, porque sus obras tuvieron el mismo fin"
" Intra Tupino e l’acqua che discende del colle eletto dal beato Ubaldo, ","Entre el río Topino y el Chiascio, que fluye desde el monte Ausciano, donde el beato Ubaldo puso su ermita,"
" fertile costa d’alto monte pende, onde Perugia sente freddo e caldo da Porta Sole","degrada la fértil costa de un alto monte , desde el cual Perugia siente el frío y el calor en el lado de Porta Sol"
 e di rietro le piange per grave giogo Nocera con Gualdo,"y al otro lado lloran, porque en posición más desfavorable, Nocera Umbra y Gualdo Tadino"
" Di questa costa, là dov’ ella frange più sua rattezza, nacque al mondo un sole, come fa questo talvolta di Gange","De esta costa, en el punto en que se vuelve menos empinada , nació un Sol para el mundo como éste a veces nace del Ganges"
" Però chi d’esso loco fa parole, non dica Ascesi, ché direbbe corto, ma Orïente, se proprio dir vuole","Entonces, quien habla de este lugar, no lo llame ""Asís,"" porque diría poco, pero lo llame ""Oriente,"" si quiere hablar de ello."
" Non era ancor molto lontan da l’orto, ch’el cominciò a far sentir la terra de la sua gran virtute alcun conforto","Aún no estaba muy lejos de su nacimiento, cuando Francisco comenzó a reflexionar en la Tierra sobre su brillante virtud"
" ché per tal donna, giovinetto, in guerra del padre corse, a cui, come a la morte, la porta del piacer nessun diserra","De hecho, aún joven, se encontró con su padre por una mujer a la que nadie quiere unirse, como si fuera la muerte"
 e dinanzi a la sua spirital corte et coram patre le si fece unito,"y ante el tribunal episcopal, y ante la presencia de su padre, se le unió en boda"
 poscia di dì in dì l’amò più forte,"Más tarde, la amó más y más cada día"
" Questa, privata del primo marito, millecent’ anni e più dispetta e scura fino a costui si stette sanza invito","Ella, privada del primer marido, había permanecido sola por más de mil cien años, despreciada por todos, hasta Francisco"
" né valse udir che la trovò sicura con Amiclate, al suon de la sua voce, colui ch’a tutto ’l mondo fé paura","No le sirvió que los hombres oyeran que César, que atemorizó a todo el mundo, encontrara la pobreza segura al sonido de su voz, junto con el pastor Amiclate"
