Original,Translate_de_1
"  Per le nove radici d’esto legno vi giuro che già mai non ruppi fede al mio segnor, che fu d’onor sì degno","Durch die neuen Wurzeln dieses Baumes schwöre ich, daß ich meinem Herrn nie untreu war, daß er so würdig war der Ehre."
"  E se di voi alcun nel mondo riede, conforti la memoria mia, che giace ancor del colpo che ’nvidia le diede""","Und wenn einer von euch in die irdische Welt zurückkehrt, so sollst du mein Gedächtnis wiederherstellen, das noch unter dem Haß leidet, den er durch Neid erlitten hat."
"  Un poco attese, e poi ""Da ch’el si tace"", disse ’l poeta a me, ""non perder l’ora","Virgilio blieb ein wenig schweigend und sprach zu mir: ""Seit er still ist, vergeude keine Zeit"
" ma parla, e chiedi a lui, se più ti piace""","Sprich mit ihm und frag ihn, was du willst."
"  Ond’ïo a lui: ""Domandal tu ancora di quel che credi ch’a me satisfaccia","Und ich sprach zu ihm: Frag ihn noch einmal über die Argumente, von denen du glaubst, dass sie mich interessieren."
" ch’i’ non potrei, tanta pietà m’accora""","Ich könnte nicht, so sehr die Unruhe, die ich fühle,"
"  Perciò ricominciò: ""Se l’om ti faccia liberamente ciò che ’l tuo dir priega, spirito incarcerato, ancor ti piaccia  di dirne come l’anima si lega in questi nocchi","Dann filmte Virgilio: ""Ich kann verwirklichen, was deine Worte durch spontanes Handeln verlangt haben, o eingesperrter Geist: Ich bitte dich noch einmal, uns zu sagen, wie die Seele sich an diese Stämme bindet,"
" e dinne, se tu puoi, s’alcuna mai di tai membra si spiega""","und sag uns, wenn du kannst, wenn es jemals passiert, dass jemand von diesen Pflanzen befreit wird"
"  Allor soffiò il tronco forte, e poi si convertì quel vento in cotal voce: ""Brievemente sarà risposto a voi","Da blies der Stamm stark, und die Luft verwandelte sich in diese Worte: ""Ich will euch kurz antworten."""
"  Quando si parte l’anima feroce dal corpo ond’ella stessa s’è disvelta, Minòs la manda a la settima foce","Wenn sich die grimmige Seele von dem Leibe trennt, von dem sie sich abgeschnitten hat, so schickt Minos sie in den siebenten Kreis."
"  Cade in la selva, e non l’è parte scelta",Er fällt in die Wildnis und endet nicht an einem bestimmten Punkt
" ma là dove fortuna la balestra, quivi germoglia come gran di spelta","Aber wo der Fall schießt, da sproßt er wie ein Samen von Disteln."
"  Surge in vermena e in pianta silvestra: l’Arpie, pascendo poi de le sue foglie, fanno dolore, e al dolor fenestra","Es wächst wie ein Strauch und eine wilde Pflanze, und die Harpyien nähren sich von ihren Blättern und machen einen Weg frei, durch den der Schmerz ausbricht."
"  Come l’altre verrem per nostre spoglie, ma non però ch’alcuna sen rivesta, ché non è giusto aver ciò ch’om si toglie","Wie die andern Seelen werden auch wir hingehen, um unsere Leiber zu holen, aber nicht, um sie anzuziehen; denn es ist nicht gerecht, daß wir wieder haben, was uns genommen worden ist."
"  Qui le strascineremo, e per la mesta selva saranno i nostri corpi appesi, ciascuno al prun de l’ombra sua molesta""","Wir werden sie herziehen, und unsere Leiber werden für die traurige Wildnis hängen, ein jeder an den Baum seines feindlichen Schattens."
"  Noi eravamo ancora al tronco attesi, credendo ch’altro ne volesse dire, ","Wir warteten immer noch neben dem Baum und dachten, er wolle mehr hinzufügen,"
"  quando noi fummo d’un romor sorpresi,  similemente a colui che venire sente ’l porco e la caccia a la sua posta, ch’ode le bestie, e le frasche stormire","als wir von einem Geräusch ertappt wurden, gleich dem, der hört, daß das Wildschwein und der Hundemut auf seinen Spuren kommen und auf die Tiere und das Laub hören, das schiefgeht."
"  Ed ecco due da la sinistra costa, nudi e graffiati, fuggendo sì forte, che de la selva rompieno ogne rosta","Und siehe, von links kommen zwei verdammte, nackte Kratzer, die so schnell flohen, daß sie alle Zweige des Waldes zerbrachen."
"  Quel dinanzi: ""Or accorri, accorri, morte""","Der vor ihm schreite: ""Bald, komm, komm, o Tod!"""
" E l’altro, cui pareva tardar troppo, gridava: ""Lano, sì non furo accorte  le gambe tue a le giostre dal Toppo""","Und der andere, dem es zu langsam schien, schrie: ""Lano, deine Beine waren nicht so wendig bei den Karussells von Pieve del Toppo."""
" E poi che forse li fallia la lena, di sé e d’un cespuglio fece un groppo","Und weil ihm vielleicht der Atem fehlte, versteckte er sich neben einem Busch."
"  Di rietro a loro era la selva piena di nere cagne, bramose e correnti come veltri ch’uscisser di catena","Hinter ihnen war die Wildnis voll schwarzer Hündinnen, die hungerten wie wilde Jagdhunde."
"  In quel che s’appiattò miser li denti, e quel dilaceraro a brano a brano","Und sie stachelten den Verdammten, der sich versteckt hatte, und machten ihn zu Felsen."
 poi sen portar quelle membra dolenti,"Und sie nahmen sein Fleisch weg, das noch weh tut."
"  Presemi allor la mia scorta per mano, e menommi al cespuglio che piangea per le rotture sanguinenti in vano","Da nahm mich meine Führerin bei der Hand und führte mich zum Busch, der umsonst weinte durch die zerbrochenen und blutenden Äste."
"  ""O Iacopo"", dicea, ""da Santo Andrea, che t’è giovato di me fare schermo? che colpa ho io de la tua vita rea?""","Er sagte: ""Was hat es dir genützt, mich als Schild zu benutzen? Welche Schuld habe ich an deinem sündigen Leben?"""
"  Quando ’l maestro fu sovr’esso fermo, disse: ""Chi fosti, che per tante punte soffi con sangue doloroso sermo?""","Als mein Meister auf ihn gesetzt war, sagte er: ""Wer bist du am Leben gewesen, du tauchst schmerzhafte Worte und Blut durch so viele zerbrochene Zweige?"
"  Ed elli a noi: ""O anime che giunte siete a veder lo strazio disonesto c’ ha le mie fronde sì da me disgiunte,  raccoglietele al piè del tristo cesto","Und er sprach: Ihr Seelen, die ihr gekommen seid, um den unehrlichen Schandfleck zu sehen, der meine Schwäne von mir getrennt hat, und sammle sie am Fuße des traurigen Busches."
 I’ fui de la città che nel Batista mutò ’l primo padrone,"Ich war von der Stadt, die zu Johannes dem Täufer, dem ersten Beschützer, machte"
 ond’ei per questo  sempre con l’arte sua la farà trista,Und er wird sie allezeit betrüben durch seine Kunst.
" e se non fosse che ’n sul passo d’Arno rimane ancor di lui alcuna vista,  que’ cittadin che poi la rifondarno sovra ’l cener che d’Attila rimase, avrebber fatto lavorare indarno","Und wenn es nicht wäre, daß auf einer Brücke des Arnus ein Fragment seiner Statue bleibt, so würden jene Bürger, die sie auf der Asche von Attila wieder aufgebaut haben, vergeblich arbeiten."
"  Io fei gibetto a me de le mie case""",Ich erhängte mich in meinem Haus
" Poi che la carità del natio loco mi strinse, raunai le fronde sparte e rende’ le a colui, ch’era già fioco","Da mich die Liebe zum gemeinsamen Vaterland bewegte, sammelte ich die verstreuten Äste und legte sie an die Wurzeln des Baumes, wo die Seele nun müde war."
" Indi venimmo al fine ove si parte lo secondo giron dal terzo, e dove si vede di giustizia orribil arte","Also kamen wir an den Punkt, wo die zweite Runde sich vom dritten teilt und wo die schreckliche Strafe Gottes zu sehen ist."
"  A ben manifestar le cose nove, dico che arrivammo ad una landa che dal suo letto ogne pianta rimove","Um die Neuheit des Ortes zu erklären, sage ich, dass wir an einen ebenen Ort kamen, der keiner Pflanze erlaubt, darin zu wachsen."
"  La dolorosa selva l’è ghirlanda intorno, come ’l fosso tristo ad essa","Der Selbstmordwald ist ihr ganz ringsherum eine Krone, wie der Flegetont mit ihr:"
 quivi fermammo i passi a randa a randa,Hier stoppten wir den Schritt direkt am Rand.
"  Lo spazzo era una rena arida e spessa, non d’altra foggia fatta che colei che fu da’ piè di Caton già soppressa","Der Boden war aus dickem Sand und trocken, sehr ähnlich dem, der von den Füßen des Kathon Uticense zertreten wurde."
"  O vendetta di Dio, quanto tu dei esser temuta da ciascun che legge ciò che fu manifesto a li occhi mei","O göttliche Rache, wie fürchtest du dich vor jedem Leser, der lernt, was ich mit meinen Augen sah?"
"  D’anime nude vidi molte gregge che piangean tutte assai miseramente, e parea posta lor diversa legge","Und ich sah viele Gruppen nackter Seelen, die alle sehr schmerzhaft weinten, und es schien, als ob jeder nach verschiedenen Regeln weinte."
"  Supin giacea in terra alcuna gente, alcuna si sedea tutta raccolta, e altra andava continüamente","Einige Seelen lagen auf dem Boden der Supinen, andere saßen versammelt, und noch andere wandelten ständig."
"  Quella che giva ’ntorno era più molta, e quella men che giacëa al tormento, ma più al duolo avea la lingua sciolta","Und die Seelen, die umhergingen, waren größer; aber die Seelen, die liegen waren, waren weniger; aber sie waren bereit, sich zu beschweren."
"  Sovra tutto ’l sabbion, d’un cader lento, piovean di foco dilatate falde, come di neve in alpe sanza vento","Über dem ganzen Sand regnete es langsam flammende breite Schichten, wie Schneeflocken, die in einen Berg fallen, wo der Wind nicht windet."
"  Quali Alessandro in quelle parti calde d’Indïa vide sopra ’l süo stuolo fiamme cadere infino a terra salde,  ","Als Alexander der Große in den warmen Regionen Indiens sah, daß auf seinen Truppen Feuer bis an die Erde fielen,"
"  per ch’ei provide a scalpitar lo suolo con le sue schiere, acciò che lo vapore mei si stingueva mentre ch’era solo:  ","Und er befahl den Soldaten, den Boden zu sprengen, da der Dampf besser ausging, bevor er sich ausbreitete:"
  tale scendeva l’etternale ardore,So kamen die ewigen Flammen
" onde la rena s’accendea, com’esca sotto focile, a doppiar lo dolore","daß der Sand sich entzündete, wie der Köder mit dem Aciran, daß er mehre die Trauer."
"  Sanza riposo mai era la tresca de le misere mani, or quindi or quinci escotendo da sé l’arsura fresca","Der Tanz der armseligen Hände war unbeweglich, während sie auf der einen Seite schüttelten und auf der anderen Seite das neue Feuer."
"  I’ cominciai: ""Maestro, tu che vinci tutte le cose, fuor che ’ demon duri ch’a l’intrar de la porta incontra uscinci,  ","Und ich fing an: Meister, du, der alles übertrifft, außer den hartnäckigen Teufeln, die uns an der Türe entgegenkamen,"
"  chi è quel grande che non par che curi lo ’ncendio e giace dispettoso e torto, sì che la pioggia non par che ’l marturi?""","Wer ist der Große, der sich nicht um das Feuer zu sorgen scheint und sich verächtlich und verdreht niederschlägt, so daß der Feuerregen ihm nicht wehtun mag?"
"  E quel medesmo, che si fu accorto ch’io domandava il mio duca di lui, gridò: ""Qual io fui vivo, tal son morto","Und derselbe verdammte Mann, der erkannte, daß ich ihn zu meinem Führer fragte, rief: Ich bin tot, wie ich lebte."
  Se Giove stanchi ’l suo fabbro da cui crucciato prese la folgore aguta onde l’ultimo dì percosso fui,"Wenn auch Jupiter seinen Schmied ermüdete, da er zornig ward, nahm er den heftigen Blitz, der mich schlug am Tage meines Todes."
"  o s’elli stanchi li altri a muta a muta in Mongibello a la focina negra, chiamando ""Buon Vulcano, aiuta, aiuta"", ","Oder wenn er die anderen ungestörten Zyklopen im Ätna, bei der schwarzen Schmiede, ermüdete und rief: ""Guten Vulkan, Hilfe, Hilfe, Hilfe,"
"sì com’el fece a la pugna di Flegra, e me saetti con tutta sua forza: non ne potrebbe aver vendetta allegra""","wie er in der Schlacht von Flegra getan hat und mich mit aller Kraft erschossen hat, so könnte er sich an mir nicht rächen."
"  Allora il duca mio parlò di forza tanto, ch’i’ non l’avea sì forte udito: ","Da sprach mein Meister mit der Stimme, die so verdreht war, wie ich es noch nie gehört hatte:"
"  ""O Capaneo, in ciò che non s’ammorza  la tua superbia, se’ tu più punito","In der Tatsache, dass dein Stolz nicht abnimmt, wirst du mehr bestraft:"
" nullo martiro, fuor che la tua rabbia, sarebbe al tuo furor dolor compito""","Keine Strafe wäre deinem Grimm angemessen, außer deinem eigenen Zorn."
"  Poi si rivolse a me con miglior labbia, dicendo: ""Quei fu l’un d’i sette regi ch’assiser Tebe","Und er wandte sich zu mir mit einem ruhigeren Angesicht und sprach: Der war einer von den sieben Königen, die Tebe belagerten."
" ed ebbe e par ch’elli abbia  Dio in disdegno, e poco par che ’l pregi","und verachtete Gott, und es scheint, daß er es noch tut, und es scheint, daß er seine Macht nicht betrachtet."
" ma, com’io dissi lui, li suoi dispetti sono al suo petto assai debiti fregi","Aber wie ich ihm gesagt habe, ist sein Zorn würdig, an seiner Brust zu schmücken."
"  Or mi vien dietro, e guarda che non metti, ancor, li piedi ne la rena arsiccia","Jetzt folge mir und pass auf, dass du deine Füße nicht in den brennenden Sand legst."
" ma sempre al bosco tien li piedi stretti""",Aber halte sie immer an der Wildnis fest.
"  Tacendo divenimmo là ’ve spiccia fuor de la selva un picciol fiumicello, lo cui rossore ancor mi raccapriccia","Und wir kamen leise dahin, wo aus der Wildnis ein kleiner Strom strömte, und die Rötungen machten mich noch wütend."
"  Quale del Bulicame esce ruscello che parton poi tra lor le peccatrici, tal per la rena giù sen giva quello","Wie aus Bulicame ein Bach hervorkommt, der sich dann die Huren teilen, so fließt das Wasser durch den Sand."
"  Lo fondo suo e ambo le pendici fatt’era ’n pietra, e ’ margini dallato","Der Grund und beide Dämme waren aus Stein,"
 per ch’io m’accorsi che ’l passo era lici,"Also wusste ich, dass dort die Passage war"
"  ""Tra tutto l’altro ch’i’ t’ ho dimostrato, poscia che noi intrammo per la porta lo cui sogliare a nessuno è negato,  ","""Von allem, was ich dir gezeigt habe, nachdem ich die Höllenschwelle überschritten habe, deren Passage niemandem verweigert wird,"
"  cosa non fu da li tuoi occhi scorta notabile com’è ’l presente rio, che sovra sé tutte fiammelle ammorta""","deine Augen haben noch nie etwas gesehen, das so interessant war wie dieser Strom, der an sich alle Felsen des Feuers auslöscht."
  Queste parole fuor del duca mio,Diese Worte wurden mir von meinem Führer gesagt.
 per ch’io ’l pregai che mi largisse ’l pasto di cui largito m’avëa il disio,"Da bat ich ihn, daß er mir die Speise geben möge, die mich begehrt hatte."
"  ""In mezzo mar siede un paese guasto"", diss’elli allora, ""che s’appella Creta, sotto ’l cui rege fu già ’l mondo casto","Da sprach er: Inmitten des Mittelmeers ist ein verderbtes Land, das heißt Kreta, unter dessen alten König die Welt unschuldig war."
