Original,Translate_de_1
" credo che l’udirai, per mio avviso, prima che giunghi al passo del perdono","Ich denke, du wirst sie hören, bevor du den Punkt überquerst, an dem du nicht zurückkommst."
" Ma ficca li occhi per l’aere ben fiso, e vedrai gente innanzi a noi sedersi, e ciascun è lungo la grotta assiso»","Wenn du in die Atmosphäre schaust, wirst du Seelen entdecken, die uns Gesellschaft leisten, jede an der Wand."
 Allora più che prima li occhi apersi,Dann öffnete ich meine Augen.
" guarda’mi innanzi, e vidi ombre con manti al color de la pietra non diversi","Als ich in den Spiegel schaute, sah ich Figuren, die mit einem Edelstein umwickelt waren."
" E poi che fummo un poco più avanti, udia gridar","Als wir vorrückten, hörte ich ein Schreien."
" ‘Maria, òra per noi’","Maria, wir beten zusammen"
 gridar ‘Michele’ e ‘Pietro’ e ‘Tutti santi’,"Schließlich Michael, Peter und Alle Heiligen."
" Non credo che per terra vada ancoi omo sì duro, che non fosse punto per compassion di quel ch’i’ vidi poi","Ich kann mir keinen Menschen vorstellen, der so gefühllos ist, dass er nicht mitfühlend ist, was ich sah."
" ché, quando fui sì presso di lor giunto, che li atti loro a me venivan certi, per li occhi fui di grave dolor munto","Als ich so nah an mich herankam, daß ich ihre Bewegungen spürte, konnte ich die Tränen, die aus meinen Augen kamen, nicht zurückhalten."
" Di vil ciliccio mi parean coperti, e l’un sofferia l’altro con la spalla, e tutti da la ripa eran sofferti","Sie schienen mit einem armseligen Schweiß geschmückt zu sein, während jeder den anderen mit dem Arm hielt, und alle lehnten sich an die Wand des Berges."
" Così li ciechi a cui la roba falla, stanno a’ perdoni a chieder lor bisogna, ","Blinde, die keine Mittel haben, sich selbst zu unterstützen, sind an Tagen der Nachsicht zugegen, in der Hoffnung, daß ihnen jemand eine Spende anbietet."
" e l’uno il capo sopra l’altro avvalla, perché ’n altrui pietà tosto si pogna, ","Sie unterstützen einander, um das Mitgefühl der anderen schnell zu wecken."
" non pur per lo sonar de le parole, ma per la vista che non meno agogna","Nicht nur die Worte erregen Mitgefühl, sondern auch das Anblicken des Wortes hat ebenfalls eine ebenso intensive Wirkung."
" E come a li orbi non approda il sole, così a l’ombre quivi, ond’ io parlo ora, luce del ciel di sé largir non vole","Wie kein Licht in die Augen der Blinden kommt, so weigert sich der Himmel, jenen Seelen, die in dem von mir beschriebenen Rahmen gefangen sind, seine Helligkeit anzubieten."
" ché a tutti un fil di ferro i cigli fóra e cusce sì, come a sparvier selvaggio si fa però che queto non dimora","Ein Draht aus Eisen durchquert die Wimpern und Nähte eines jeden von ihnen, genau wie ein wilder Streuvogel, wenn er unruhig ist."
" A me pareva, andando, fare oltraggio, veggendo altrui, non essendo veduto","Es schien jemanden beleidigt zu haben, während ich ging, ohne gesehen zu werden, indem ich andere beobachtete."
 per ch’io mi volsi al mio consiglio saggio,Da wandte ich mich an meinen erfahrenen Ratgeber.
 Ben sapev’ ei che volea dir lo muto,"Er wusste, was ich meinte, obwohl ich meine Worte nicht geäußert hatte."
" e però non attese mia dimanda, ma disse",":Ohne zu warten, bis er seine Frage stellte, rief er aus"
" «Parla, e sie breve e arguto»",Du musst dich klar und deutlich ausdrücken.
" Virgilio mi venìa da quella banda de la cornice onde cader si puote, perché da nulla sponda s’inghirlanda","Virgil war bei mir, am Rand des Bildes, an einem Punkt, von dem es leicht zu stürzen wäre, da es keinen Schutz gibt."
" da l’altra parte m’eran le divote ombre, che per l’orribile costura premevan sì, che bagnavan le gote","Die treuen Seelen auf der anderen Seite vergossen unaufhaltsame Tränen, die einer schrecklichen Nahtlinie folgten und die Wangen badeten."
" Volsimi a loro e «O gente sicura», incominciai, ",Ich wandte mich an sie und begann mit vertrauensvollen Seelen!
" «di veder l’alto lume che ’l disio vostro solo ha in sua cura, ","Beobachten Sie die intensive Beleuchtung, die das einzig gewünschte ist."
" se tosto grazia resolva le schiume di vostra coscïenza sì che chiaro per essa scenda de la mente il fiume, ","Möge die Gnade bald die Schaumstoffe verringern, die euer Bewusstsein verdunkeln, damit der Strom des Gedächtnisses klar und klar sei."
" ditemi, ché mi fia grazioso e caro, s’anima è qui tra voi che sia latina","Es wäre nett von Ihnen, wenn es unter Ihnen jemanden gibt, der italienisch ist. Ich wäre Ihnen dankbar."
 e forse lei sarà buon s’i’ l’apparo»,"Vielleicht hilft es Ihnen, wenn ich das lerne."
" «O frate mio, ciascuna è cittadina d’una vera città","""Mein Bruder, wir alle leben in einer großen Gemeinschaft."""
 ma tu vuo’ dire che vivesse in Italia peregrina»,"Du meinst, sie lebte wie eine Fremde in Italien?"
" Questo mi parve per risposta udire più innanzi alquanto che là dov’ io stava, ond’ io mi feci ancor più là sentire","Ich hörte als Antwort, etwas weiter weg von der Stelle, wo ich war, also ging ich noch weiter."
 Tra l’altre vidi un’ombra ch’aspettava in vista,"Ich sah einen Schatten, der unter anderem wartete."
" e se volesse alcun dir ‘Come?’, lo mento a guisa d’orbo in sù levava","Und wenn jemand ""Wie"" fragen will, dann soll er wissen, dass er sein Kinn so angehoben hat, wie es die Blinden tun."
" «Spirto», diss’ io, «che per salir ti dome, se tu se’ quelli che mi rispondesti, fammiti conto o per luogo o per nome»","Bist du der, der meine Frage beantwortet hat? Wenn ja, dann sag mir, woher du kommst und wo dein Name ist."
" «Io fui sanese», rispuose, «e con questi altri rimendo qui la vita ria, lagrimando a colui che sé ne presti","Er sagte: ""Ich komme aus Siena, und mit diesen läutere ich mich von meiner Sünde und weine vor dem Herrn, damit er uns überantworte."""
" Savia non fui, avvegna che Sapìa fossi chiamata, e fui de li altrui danni più lieta assai che di ventura mia","Obwohl ich Sapia genannt wurde, war ich nicht weise; ich freute mich mehr über das Unglück der anderen als über mein Glück."
" E perché tu non creda ch’io t’inganni, odi s’i’ fui, com’ io ti dico, folle, già discendendo l’arco d’i miei anni","Um dir zu zeigen, dass ich dich nicht betrüge, hör zu, wenn ich, wie ich sagte, am Ende meines Lebens verrückt war."
" Eran li cittadin miei presso a Colle in campo giunti co’ loro avversari, e io pregava Iddio di quel ch’e’ volle","Gebete gingen aus meinem Mund, während meine Landsleute den Kampf mit ihren Gegnern in Colle Val d'Elsa antraten und um Gottes Segen baten, was geschehen würde."
 Rotti fuor quivi e vòlti ne li amari passi di fuga,"Die Seneser erlitten eine schwere Niederlage und wurden gezwungen, mit Bitterkeit zu fliehen."
" e veggendo la caccia, letizia presi a tutte altre dispari, tanto ch’io volsi in sù l’ardita faccia, gridando a Dio","Als ich diesen Bruch beobachtete, war die Freude, die ich spürte, so groß, daß ich mein Haupt aufhob und Gott einen Geschrei des Lobpreises erschallte."
" “Omai più non ti temo”, ",Ich habe keine Angst mehr vor dir.
come fé ’l merlo per poca bonaccia,wie die Amsel einen sonnigen Tag ausnutzte
 Pace volli con Dio in su lo stremo de la mia vita,Am Ende meiner Tage bettelte ich um Barmherzigkeit zu Gott.
" e ancor non sarebbe lo mio dover per penitenza scemo, ","Ich hätte immer noch die Pflicht, für meine Sünden zu büßen."
" se ciò non fosse, ch’a memoria m’ebbe Pier Pettinaio in sue sante orazioni, a cui di me per caritate increbbe","Wäre es nicht für die Liebe des Pier Pettinier gewesen, der mich in seine Gebetsfrömmigkeit einschloß, wäre ich ohne seine Hilfe geblieben."
" Ma tu chi se’, che nostre condizioni vai dimandando, e porti li occhi sciolti, sì com’ io credo, e spirando ragioni?»","Wer bist du, der uns mit scharfem Blick und tiefem Atem fragt?"
" «Li occhi», diss’ io, «mi fieno ancor qui tolti, ma picciol tempo, ché poca è l’offesa fatta per esser con invidia vòlti","Ich sagte, meine Augen seien gezwungen gewesen, in diesem Rahmen zu bleiben, weil ich sie, wenn auch nur leicht, mit Neid auf etwas Besseres gerichtet hatte."
" Troppa è più la paura ond’ è sospesa l’anima mia del tormento di sotto, che già lo ’ncarco di là giù mi pesa»",Meine Schultern fühlen bereits das Gewicht der schrecklichen Bedrohung des darunterliegenden Bilderrahmens und lassen mich eine tiefere Angst als die Masse des Felsens dort drüben spüren.
 Ed ella a me,Und ich zu ihr
" «Chi t’ha dunque condotto qua sù tra noi, se giù ritornar credi?»","Wer hat dich hergebracht, wenn du denkst, dass du auf die Erde zurückkehren kannst?"
 E io,Ich versteh's nicht.
 «Costui ch’è meco e non fa motto,"Obwohl er an meiner Seite ist, gibt er keinen Ton aus."
 E vivo sono,"Es ist ein weiterer Tag, an dem ich noch hier bin."
" e però mi richiedi, spirito eletto, se tu vuo’ ch’i’ mova di là per te ancor li mortai piedi»","Bitte also, auserwählter Geist, wenn du willst, dass ich deinen Willen auf der Erde durch meinen irdischen Schritt tue."
" «Oh, questa è a udir sì cosa nuova», rispuose, «che gran segno è che Dio t’ami","Er antwortete: ""Was für ein Wunder! Das ist ein deutliches Zeichen der Liebe, die Gott zu dir hat."
 però col priego tuo talor mi giova,"so, von Zeit zu Zeit, denke an mich während deiner Gebete"
" E cheggioti, per quel che tu più brami, se mai calchi la terra di Toscana, che a’ miei propinqui tu ben mi rinfami","Bitte, im Namen von allem, was du am meisten willst, wenn ich eines Tages in die Toskana gehen sollte, um meinen guten Ruf bei meinen Familienmitgliedern wiederzuerlangen."
" Tu li vedrai tra quella gente vana che spera in Talamone, e perderagli più di speranza ch’a trovar la Diana","Du triffst sie in dieser eitelen Gruppe von Menschen, die auf den Reichtum in Talamone hoffen und am Ende mehr Geld ausgeben, als sie ausgeben, um den Torrente Diana zu entdecken."
 ma più vi perderanno li ammiragli»,Die Auftragnehmer werden am stärksten von den negativen Folgen betroffen sein.
" «Chi è costui che ’l nostro monte cerchia prima che morte li abbia dato il volo, e apre li occhi a sua voglia e coverchia?»","Wer ist das, das auf unserem Berg wandert, wieder atmet und seine Helligkeit der Augen nach Belieben steuert?"
" «Non so chi sia, ma so ch’e’ non è solo","Ich weiß nicht, wer er ist, aber ich kann sagen, dass er nicht allein ist."
" domandal tu che più li t’avvicini, e dolcemente, sì che parli, acco’lo»","Stellen Sie die Frage jetzt, wo Sie näher an ihm sind, und behandeln Sie ihn freundlich, um ihn zu ermutigen, mit uns zu sprechen."
" Così due spirti, l’uno a l’altro chini, ragionavan di me ivi a man dritta","Zwei Seelen, der Kopf nebeneinander, sprachen von mir zu meiner Rechten."
" poi fer li visi, per dirmi, supini","Und sie drehten ihre Köpfe, als ob sie mit mir redeten."
 e disse l’uno,Einer von ihnen rief aus
" «O anima che fitta nel corpo ancora inver’ lo ciel ten vai, per carità ne consola e ne ditta onde vieni e chi se’","Oh, Seele, die in die himmlischen Höhen schwimmt, während du noch in deinem Körperhüll hängst, um der Barmherzigkeit willen, löse unsere Herzen und sag mir, woher du kommst und wer du bist?"
" ché tu ne fai tanto maravigliar de la tua grazia, quanto vuol cosa che non fu più mai»","Mit der Gnade, die du bekommst, kannst du uns mit etwas überraschen, was wir noch nie zuvor gesehen haben."
 E io,"Ich wusste nicht, was ich tun soll. Ich wusste nicht, wie ich mich bewegen soll."
" «Per mezza Toscana si spazia un fiumicel che nasce in Falterona, e cento miglia di corso nol sazia","Ein kleiner Fluss, der auf dem Falterona beginnt, und erstreckt sich über mehr als 100 Meilen durch die zentrale Region der Toskana."
 Di sovr’ esso rech’ io questa persona,Ich komme aus seinem Tal.
" dirvi ch’i’ sia, saria parlare indarno, ché ’l nome mio ancor molto non suona»","Wenn ich meinen Namen aussprechen wollte, wäre er nutzlos, weil er noch nicht sehr bekannt ist."
" «Se ben lo ’ntendimento tuo accarno con lo ’ntelletto», allora mi rispuose quei che diceva pria, «tu parli d’Arno»","Mein Vorredner sagte: ""Wenn meine Überlegungen richtig sind, dann redest du über den Arno-Fluss."
 E l’altro disse lui,Der andere fragte:
" «Perché nascose questi il vocabol di quella riviera, pur com’ om fa de l’orribili cose?»","Warum haben Sie es vermieden, diesen Fluss zu erwähnen, wie man es mit unangenehmen Dingen macht?"
" E l’ombra che di ciò domandata era, si sdebitò così","Wer diese Frage stellte, antwortete auf diese Weise seine Seele."
 «Non so,"Du musst sie fragen, ich habe keine Ahnung. Du solltest sie fragen."
 ma degno ben è che ’l nome di tal valle pèra,Der Name des Tals sollte verschwinden.
" ché dal principio suo, ov’ è sì pregno l’alpestro monte ond’ è tronco Peloro, che ’n pochi luoghi passa oltra quel segno, ","Von dem Fluss, der von der Basis des imposanten Apennin fließt, der hier majestätischer und massiver ist als der Peloro,"
" infin là ’ve si rende per ristoro di quel che ’l ciel de la marina asciuga, ond’ hanno i fiumi ciò che va con loro, ","Bis zur Mündung, wo der Fluß das Wasser ausgießt, das er durch die Verdunstung des Meeres und durch Regen und eventuellen Schneefall angesammelt hatte."
" vertù così per nimica si fuga da tutti come biscia, o per sventura del luogo, o per mal uso che li fruga","Alle fliehen vor den Tugenden, als wären sie Schlangen, sei es wegen ihrer Situation oder weil sie schlechtes Verhalten absorbiert haben, das sie dazu bringt."
" ond’ hanno sì mutata lor natura li abitator de la misera valle, che par che Circe li avesse in pastura","So verändert sich die Natur der Bewohner des armseligen Tals, als ob sie in Tiere von Circe verwandelt wurden."
" Tra brutti porci, più degni di galle che d’altro cibo fatto in uman uso, dirizza prima il suo povero calle","Seine bescheidene Strecke führt zunächst durch das Val d'Arno, ein Ort, der sich eher für die Suche nach Eicheln durch die Schweine als für den Verzehr anderer Lebensmittel durch die Menschen eignet."
" Botoli trova poi, venendo giuso, ringhiosi più che non chiede lor possa, e da lor disdegnosa torce il muso","Er fährt den Weg hinunter und fährt von den Luken ab, die mit einer Wut über ihrer Stärke zittern, und ihr Gang wird durch die Vision nicht beeinträchtigt."
