Original,Translate_es_1
" Da poi che Carlo tuo, bella Clemenza, m’ebbe chiarito, mi narrò li ’nganni che ricever dovea la sua semenza","Una vez que el canal de tu clemencia, Carlos disipó mis dudas, me contó las desgracias que tenían que perseguir a sus descendientes."
 ma disse,Pero dijo:
 «Taci e lascia muover li anni»,Mantén tu boca cerrada y deja que el tiempo pase.
 sì ch’io non posso dir se non che pianto giusto verrà di retro ai vostri danni,"Desafortunadamente, no puedo decir que Dios tratará sus desgracias con equilibrio."
 E già la vita di quel lume santo rivolta s’era al Sol che la rïempie come quel ben ch’a ogne cosa è tanto,El alma de la luz sagrada ya se había dirigido al Sol que rebosa como la bendición más grande de todas.
" Ahi anime ingannate e fatture empie, che da sì fatto ben torcete i cuori, drizzando in vanità le vostre tempie","Ay, almas distraídas y criaturas degradadas, que extravíen los corazones del camino correcto y dirijan sus mentes hacia cosas inútiles."
" Ed ecco un altro di quelli splendori ver’ me si fece, e ’l suo voler piacermi significava nel chiarir di fori","Me acercó otra de esas maravillas increíbles, brillante como si hubiera querido responder a mis peticiones."
" Li occhi di Bëatrice, ch’eran fermi sovra me, come pria, di caro assenso al mio disio certificato fermi","Beatrice, con los ojos fijos en mí como antes, me dio una señal de aprobación a mi deseo de expresarme."
" «Deh, metti al mio voler tosto compenso, beato spirto», dissi, ","Pongamos un freno a mi voluntad lo antes posible, dije, con fervor."
 «e fammi prova ch’i’ possa in te refletter quel ch’io penso»,Déjame ver que mis pensamientos pueden ser reconocidos en tu mente.
" Onde la luce che m’era ancor nova, del suo profondo, ond’ ella pria cantava, seguette come a cui di ben far giova","Entonces aquella luz, desconocida para mí hasta entonces, de su oscuridad donde antes cantaba, comenzó a hablar como quien ama hacer el bien."
" «In quella parte de la terra prava italica che siede tra Rïalto e le fontane di Brenta e di Piava, ","las más dulces y perfectas selvas de la tierra-En medio de Italia oscura, en esa zona entre Rialto y las desembocaduras del Brenta y del Piave, yacen los más tiernos bosques de toda la Tierra."
" si leva un colle, e non surge molt’ alto, là onde scese già una facella che fece a la contrada un grande assalto",De una colina no demasiado alta surgió una antorcha que desató un autoritarismo en la zona circundante.
 D’una radice nacqui e io ed ella,Ambos tenemos la misma cepa paterna.
" Cunizza fui chiamata, e qui refulgo perché mi vinse il lume d’esta stella","Llamada Cunizza, estoy aquí arriba deslumbrando a este Cielo porque no puedo resistir el encanto de este mundo."
" ma lietamente a me medesma indulgo la cagion di mia sorte, e non mi noia",Con alegría me perdono la causa de esta suerte y no siento amargura.
 che parria forse forte al vostro vulgo,Algo que podría parecer complicado de entender para el ciudadano común.
" Di questa luculenta e cara gioia del nostro cielo che più m’è propinqua, grande fama rimase",La gran fama de esta brillante y maravillosa estrella de nuestro firmamento más cercano a mí siempre permanecerá.
" e pria che moia, questo centesimo anno ancor s’incinqua",Cinco siglos pasarán antes de que se desvanezca.
" vedi se far si dee l’omo eccellente, sì ch’altra vita la prima relinqua","el hombre debe tratar de ganarse la fama, para dejar un recuerdo glorioso después de su paso por la tierra."
" E ciò non pensa la turba presente che Tagliamento e Adice richiude, né per esser battuta ancor si pente","A pesar de los castigos, el pueblo de la Marca Trevigiana (incluido entre el Cortado y el Adige) no lamenta sus errores y sigue viviendo sin reflexionar sobre las consecuencias."
" ma tosto fia che Padova al palude cangerà l’acqua che Vincenza bagna, per essere al dover le genti crude","Es inminente que los Paduanos se sacrifiquen, derramando su sangre en el pantano que mojaba Vicenza, como expiación de su negativa a cumplir con el deber."
" e dove Sile e Cagnan s’accompagna, tal signoreggia e va con la testa alta, che già per lui carpir si fa la ragna","En el punto donde el Sile y el Cagnano confluyen un tirano derrama su soberbia, tanto que las conspiraciones para eliminarlo ya han sido planeadas."
" Piangerà Feltro ancora la difalta de l’empio suo pastor, che sarà sconcia sì, che per simil non s’entrò in malta","Feltre se horrorizaría por la conducta de su obispo malvado, tan repugnante que nadie había sido encarcelado por un delito de esa gravedad."
" Troppo sarebbe larga la bigoncia che ricevesse il sangue ferrarese, e stanco chi ’l pesasse a oncia a oncia, ",El recipiente necesario para contener toda la sangre de los Ferrareses sería tan grande que cualquiera que intentara una medición precisa se cansaría rápidamente.
 che donerà questo prete cortese per mostrarsi di parte,Este sacerdote cortés ofrecerá su propia sangre como homenaje a su devoción a su partido.
 e cotai doni conformi fieno al viver del paese,y estos dones serán apropiados para ese país.
" Sù sono specchi, voi dicete Troni, onde refulge a noi Dio giudicante",".Desde los espejos conocidos como Tronos, allí desde arriba resplandece a nosotros la sabiduría juzgante de Dios."
 sì che questi parlar ne paion buoni»,"Por lo tanto, nos parece que estas afirmaciones son correctas."
 Qui si tacette,"En ese momento, eso fue todo lo que dijo."
" e fecemi sembiante che fosse ad altro volta, per la rota in che si mise com’ era davante","Y me mostró que había dedicado su atención a otra cosa, porque volvió a bailar en círculos como antes."
" L’altra letizia, che m’era già nota per cara cosa, mi si fece in vista qual fin balasso in che lo sol percuota","El otro espíritu brillante, que se me presentó como un tesoro inestimable, resultó ser un rubí muy valioso iluminado por la radiación del sol."
" Per letiziar là sù fulgor s’acquista, sì come riso qui","En el más allá lo que se cultiva es chispa cuando uno se exalta, igual que en la Tierra si surge una sonrisa."
" ma giù s’abbuia l’ombra di fuor, come la mente è trista",mientras que en el exterior la sombra se oscurece tanto como la mente está afligida por el infierno
" «Dio vede tutto, e tuo veder s’inluia», diss’ io, ",Dije que Dios lo ve todo y que nuestra percepción se funde en Su visión.
" «beato spirto, sì che nulla voglia di sé a te puot’ esser fuia","O espíritu divino, para que nada pueda resistir tu deseo."
" Dunque la voce tua, che ’l ciel trastulla sempre col canto di quei fuochi pii che di sei ali facen la coculla, ","Entonces, tu voz, que con el canto de los ángeles en seis alas siempre llena de alegría el Cielo."
 perché non satisface a’ miei disii? ,¿Por qué no satisface mis deseos?
" Già non attendere’ io tua dimanda, s’io m’intuassi, come tu t’inmii»",No esperaría a que hablaras si tuviera la oportunidad de ver dentro de ti como tú puedes hacerlo en mí.
" «La maggior valle in che l’acqua si spanda», incominciaro allor le sue parole, ",Comenzó a hablar mientras miraba la gran depresión que llenaba de agua.
" «fuor di quel mar che la terra inghirlanda, tra ’ discordanti liti contra ’l sole tanto sen va, ","más allá de las orillas opuestas, en el horizonte hacia el oriente yace un mar tan vasto que abarca las tierras circundantes."
 che fa meridïano là dove l’orizzonte pria far suole,Antes era el horizonte que delimitaba el meridiano.
" Di quella valle fu’ io litorano tra Ebro e Macra, che per cammin corto parte lo Genovese dal Toscano",".Yo salí a la luz a orillas de la esclusa entre el río Ebro y el Magra, que por un breve período divide la Liguria de la región Toscana."
" Ad un occaso quasi e ad un orto Buggea siede e la terra ond’ io fui, che fé del sangue suo già caldo il porto","Buggea, la ciudad en la que nací, está iluminada por el mismo amanecer y tiene el mismo horizonte que la ciudad que ha derramado tanta sangre en el puerto."
 Folco mi disse quella gente a cui fu noto il nome mio,Los que me conocieron me conocieron como Folco.
" e questo cielo di me s’imprenta, com’ io fe’ di lui","Como el cielo irradiaba de mi luz, yo también pensaba en la suya."
" ché più non arse la figlia di Belo, noiando e a Sicheo e a Creusa, di me, infin che si convenne al pelo","Belo's daughter, who wronged Creusa and Sicheo, never burned with more love for me than I did while I was young."
" né quella Rodopëa che delusa fu da Demofoonte, né Alcide quando Iole nel core ebbe rinchiusa","Ni Fillide, la Rodopea abandonada por Demofoonte, quemó de pasión por él, ni Alcide lo hizo cuando se enamoró de Iole."
" Non però qui si pente, ma si ride, ","En lugar de lamentarlo, aquí se disfruta de la situación."
" non de la colpa, ch’a mente non torna, ma del valor ch’ordinò e provide","destino Ya no recordamos la culpa, pero debemos reconocer que fue la virtud divina la que estableció y determinó esta suerte."
" Qui si rimira ne l’arte ch’addorna cotanto affetto, e discernesi ’l bene per che ’l mondo di sù quel di giù torna","Aquí en el Paraíso somos testigos de la gloria divina de la creación, enriquecida por el amor de Dios; y podemos percibir la sabiduría del propósito providencial por el cual las divinas voluntades han modelado el planeta terrestre."
" Ma perché tutte le tue voglie piene ten porti che son nate in questa spera, proceder ancor oltre mi convene","Todas tus aspiraciones de aprendizaje nacidas aquí, deben ser cumplidas plenamente, así que te diré algo más."
 Tu vuo’ saper chi è in questa lumera che qui appresso me così scintilla come raggio di sole in acqua mera,"Te gustaría saber quién está reflejado en esta brillante luz a mi lado, casi como si fuera un rayo de sol disipado entre las aguas cristalinas."
 Or sappi che là entro si tranquilla Raab,Rahab es un lugar donde reina la paz.
" e a nostr’ ordine congiunta, di lei nel sommo grado si sigilla","y, junto con nuestro cielo, toma la luz más intensa a causa de ella."
" Da questo cielo, in cui l’ombra s’appunta che ’l vostro mondo face, pria ch’altr’ alma del trïunfo di Cristo fu assunta","Antes de que Cristo triunfara, fue llamada a formar parte de este Cielo, cuyo cono de sombra es proyectado por la Tierra."
" Ben si convenne lei lasciar per palma in alcun cielo de l’alta vittoria che s’acquistò con l’una e l’altra palma, ",Fue justo elevar la Cruz de Cristo al Cielo como símbolo de la gran victoria que fue conquistada con su crucifixión.
" perch’ ella favorò la prima gloria di Iosüè in su la Terra Santa, che poco tocca al papa la memoria","El Papa recuerda muy poco la primera victoria militar obtenida de Josué en Tierra Santa, que sin embargo tuvo un gran efecto positivo."
" La tua città, che di colui è pianta che pria volse le spalle al suo fattore e di cui è la ’nvidia tanto pianta, ","Tu ciudad, el fruto de la rebelión de aquel que se opuso primero a Dios y causó gran dolor con su envidia."
" produce e spande il maladetto fiore c’ha disvïate le pecore e li agni, però che fatto ha lupo del pastore","Lanzó y propagó el infame florín que había extraviado a toda la sociedad cristiana, puesto que convirtió al pastor en un lobo."
