Original,Translate_de_1
" In quella parte ove surge ad aprire Zefiro dolce le novelle fronde di che si vede Europa rivestire, ","Im Herzen Europas weht der Zephyruswind, indem er Blätter hervorbringt, die die Erde erneuern und sie in intensivem Grün leuchten lassen."
" non molto lungi al percuoter de l’onde dietro a le quali, per la lunga foga, ",", durchdringen die AlpenA nicht weit von den nassen Küsten des Ozeans, gibt es Länder, die sich bis zu den Berggipfeln nach einem langen Weg erstrecken."
" lo sol talvolta ad ogne uom si nasconde, ",Manchmal fällt die Sonne an den Horizont.
 siede la fortunata Calaroga sotto la protezion del grande scudo in che soggiace il leone e soggioga,"Die wohlhabende Stadt Calaruega, die vom Wappen von Kastilien mit dem Löwen unter und über dem Turm beschützt wird, taucht am Horizont auf."
" dentro vi nacque l’amoroso drudo de la fede cristiana, il santo atleta benigno a’ suoi e a’ nemici crudo","Dort wurde der Mann des christlichen Glaubens geboren, liebenswert und schützend gegenüber der Kirche, mitfühlend gegenüber ihren Anhängern, aber unnachgiebig gegenüber ihren Gegnern."
" e come fu creata, fu repleta sì la sua mente di viva vertute che, ne la madre, lei fece profeta","Sobald sich sein Sinn gebildet hatte, wurde er von einer hervorragenden Tugend erfüllt, die die Mutter veranlaßte, vor ihrer Geburt einen prophetischen Traum zu machen."
" Poi che le sponsalizie fuor compiute al sacro fonte intra lui e la Fede, u’ si dotar di mutüa salute, ","Nachdem die Hochzeitsfeiern an der Taufquelle beendet und sich gegenseitig gerettet hatten, verband er und der Glaube sich zur Ehe."
" la donna che per lui l’assenso diede, vide nel sonno il mirabile frutto ch’uscir dovea di lui e de le rede","In seiner Vision sah die Frau, die ihm als Patin gedient hatte, eine außergewöhnliche Frucht, die ihn und seine Nachkommen mitbringen würde."
" e perché fosse qual era in costrutto, quinci si mosse spirito a nomarlo del possessivo di cui era tutto","Um seinem Charakter Ehre zu erweisen, wurde beschlossen, ihn mit einem Namen zu ehren, der den vollen Besitz seines Geistes widerspiegelte."
 Domenico fu detto,Dominikus wurde getauft.
 e io ne parlo sì come de l’agricola che Cristo elesse a l’orto suo per aiutarlo,"Ich spreche von ihm als von dem Bauer, den Christus auserwählt hat, um ihm im Garten zu helfen."
 Ben parve messo e famigliar di Cristo,Er schien ein Vertreter und ein Diener Christi zu sein.
" che ’l primo amor che ’n lui fu manifesto, fu al primo consiglio che diè Cristo","Er wurde sofort durch die Worte Christi, die seine erste Liebe darstellten, involviert."
" Spesse fïate fu tacito e desto trovato in terra da la sua nutrice, come dicesse",":Viele Male fand seine Mutter ihn wach und lag auf dem Boden, als ob er sagte."
 ‘Io son venuto a questo’,Ich habe dieses Ziel.
 Oh padre suo veramente Felice,Der Vater war ekstatischer Natur.
" oh madre sua veramente Giovanna, se, interpretata, val come si dice","Wenn die Analyse seines Namens richtig ist, muss die Mutter wirklich Giovanna gewesen sein."
" Non per lo mondo, per cui mo s’affanna di retro ad Ostïense e a Taddeo, ","Nicht für die materiellen Reichtümer, die das genaue Studium der Volumen des kanonischen Rechts der Ostienser Kirche und der Gesellschaft des Heiligen Eustachius inspirieren."
 ma per amor de la verace manna in picciol tempo gran dottor si feo,Um der tiefen göttlichen Weisheit willen wurde er bald ein großes Licht der Theologie.
" tal che si mise a circüir la vigna che tosto imbianca, se ’l vignaio è reo","Auf diese Weise begann Christus sofort, sich um seinen Weinberg zu kümmern, denn er kann schnell trocken werden, wenn der Landwirt seine Verantwortung vernachlässigt."
" E a la sedia che fu già benigna più a’ poveri giusti, non per lei, ma per colui che siede, che traligna, ","Die Liebe, die einst vom päpstlichen Thron gegenüber den Armen und Unterdrückten benutzt wurde, wurde nicht durch seinen Willen, sondern aufgrund der falschen Entscheidungen des Papstes umgeleitet."
" non dispensare o due o tre per sei, non la fortuna di prima vacante, non decimas, quae sunt pauperum Dei, addimandò, ","Er bat darum, nicht ein Drittel oder die Hälfte des Vermögens an die Armen zu geben, nicht den ersten verfügbaren kirchlichen Nutzen zu nehmen und sich nicht die Zehnten zu nehmen, die Gott für die Bedürftigen zugeteilt sind."
 ma contro al mondo errante licenza di combatter per lo seme del qual ti fascian ventiquattro piante,"aber die Erlaubnis, den Häresien im Namen des Knospens, aus dem die vierundzwanzig Pflanzen, die dich umgeben, hervorgebracht wurden, entgegenzutreten."
" Poi, con dottrina e con volere insieme, con l’officio appostolico si mosse quasi torrente ch’alta vena preme","Mit der päpstlichen Zustimmung griff er aus der Lehre und dem äußersten Wunsch, voranzukommen, wie ein Fluß aus einer tiefen Quelle auf."
" e ne li sterpi eretici percosse l’impeto suo, più vivamente quivi dove le resistenze eran più grosse","Und seine heftige Kraft kämpfte stärker gegen die widrigen Wurzeln der Ketzer, je mehr sie Widerstand leisteten."
" Di lui si fecer poi diversi rivi onde l’orto catolico si riga, sì che i suoi arbuscelli stan più vivi","durch ihre GabenDank ihrer Geburt, bieten mehrere andere Bäche Wasser, um den Garten der Kirche zu bewässern, indem sie ihre Pflanzen feucht mit ihren Gaben."
" Se tal fu l’una rota de la biga in che la Santa Chiesa si difese e vinse in campo la sua civil briga, ","Die Heilige Kirche war in der Lage, ihren Kampf gegen die Häresien durch den Einsatz eines Wagens zu gewinnen, dessen einzelne Achse diesen Triumph ermöglicht hat."
" ben ti dovrebbe assai esser palese l’eccellenza de l’altra, di cui Tomma dinanzi al mio venir fu sì cortese","Bevor ich ankam, hat Thomas die Exzellenz der anderen Person in freundlicher Weise gelobt, also solltest du sie mühelos verstehen."
" Ma l’orbita che fé la parte somma di sua circunferenza, è derelitta, sì ch’è la muffa dov’ era la gromma","Der obere Teil der Rolle ist nicht mehr in Gebrauch, so dass dort, wo früher Gummi war jetzt Schimmel gefunden."
" La sua famiglia, che si mosse dritta coi piedi a le sue orme, è tanto volta, che quel dinanzi a quel di retro gitta","Die Anhänger des Franziskus, einst direkt an seiner Seite, sind jetzt so verloren, dass sie rückwärts gehen."
" e tosto si vedrà de la ricolta de la mala coltura, quando il loglio si lagnerà che l’arca li sia tolta","Wenn die Hülse ohne einen Platz in der Scheune gefunden wird, wird die Sammlung dieser schlechten Kultur für alle sichtbar sein."
" Ben dico, chi cercasse a foglio a foglio nostro volume, ancor troveria carta u’ leggerebbe “I’ mi son quel ch’i’ soglio”","Wenn jemand jede Seite unseres Werkes durchsucht, würde er feststellen, dass einige von ihnen die Aufschrift ""Ich bin das, was ich sein muss"" tragen."
" ma non fia da Casal né d’Acquasparta, là onde vegnon tali a la scrittura, ch’uno la fugge e altro la coarta","Es wird keine Notwendigkeit für Ubertino da Casale oder Matteo d'Acquasparta, zwei Mönche, die eine entgegengesetzte Haltung gegenüber der Franziskaner-Regel haben - während einer von seinen Anweisungen entfernt, der andere macht sie steifer."
" Io son la vita di Bonaventura da Bagnoregio, che ne’ grandi offici sempre pospuosi la sinistra cura","Als Bonaventura da Bagnoregio habe ich immer ein spirituelles Leben im Vergleich zu weltlichen Gütern bevorzugt, auch wenn ich hochkarätige Rollen gespielt habe."
" Illuminato e Augustin son quici, che fuor de’ primi scalzi poverelli che nel capestro a Dio si fero amici","Erleuchtet von Rieti und Augustinus von Assisi traten sie der Franziskanerbewegung bei, verzichteten auf die Armut und umarmten sie und wurden zu lieben Gefährten Gottes."
" Ugo da San Vittore è qui con elli, e Pietro Mangiadore e Pietro Spano, lo qual giù luce in dodici libelli","Ugo da San Viktor, zusammen mit Pietro Mangiadore und Pietro da Lissabon leuchtet auf der Erde für seine zwölf geschriebenen Bücher."
 Natàn profeta e ’l metropolitano Crisostomo e Anselmo e quel Donato ch’a la prim’ arte degnò porre mano,"Es ist Nathan der Prophet, Anselm von Aosta, Johannes Chrysostomus Metropolit und Elius Donato Autor eines Vertrages über Grammatik."
" Rabano è qui, e lucemi dallato il calavrese abate Giovacchino di spirito profetico dotato","Rabano Mauro ist hier, und seine helle Erscheinung an meiner Seite ist der kalabrische Abt Gioachino da Fiore, ein Seher mit großen Fähigkeiten."
 Ad inveggiar cotanto paladino mi mosse l’infiammata cortesia di fra Tommaso e ’l discreto latino,"Die elegante Ansprache des hl. Thomas, verbunden mit seiner sorgfältigen Höflichkeit, hat mich inspiriert, seine Lobpreisungen wie ein wahrer Paladin der Kirche zu hüten."
 e mosse meco questa compagnia»,"Er drängte mich zusammen mit anderen Seelen, uns hierher zu bringen."
" Imagini, chi bene intender cupe quel ch’i’ or vidi ","Wer alles verstehen will, was ich gesehen und mir vorgestellt habe,"
" ""e ritegna l’image, mentre ch’io dico, come ferma rupe"", ","""Du wirst das Bild fest in deinem Verstand verankern, wie eine Festung."""
 quindici stelle che ’n diverse plage lo ciel avvivan di tanto sereno che soperchia de l’aere ogne compage,"Fünfzehn Sterne, die in der Firma hell leuchten, riskieren sogar die dunkelsten und verstreutsten Bereiche des Himmelsgewölbes."
" imagini quel carro a cu’ il seno basta del nostro cielo e notte e giorno, ","Stellen Sie sich den Wagen des Großen Bären dann vor, genug Platz in unserem Pol für seine Bewegungen in Tag und Nacht."
 sì ch’al volger del temo non vien meno,so dass sie mit der Wirkung ihres Ruders nie aufhören
" imagini la bocca di quel corno che si comincia in punta de lo stelo a cui la prima rota va dintorno, ","Stell dir ein Horn vor, das die Spitze am Ende der Achse um das Erste Mobile kreist, mit dem Gipfel am unteren Rand."
" aver fatto di sé due segni in cielo, qual fece la figliuola di Minoi allora che sentì di morte il gelo","Es schien, als hätte sich der Himmel in zwei Kronen geteilt, ähnlich wie die Tochter Minos auf ihrem Sterbebett."
" e l’un ne l’altro aver li raggi suoi, e amendue girarsi per maniera che l’uno andasse al primo e l’altro al poi","Nehmen Sie an, diese beiden konzentrischen Kronen drehen sich und gehen jeweils in eine entgegengesetzte Richtung."
 e avrà quasi l’ombra de la vera costellazione e de la doppia danza che circulava il punto dov’ io era,"Und sie haben fast ein Echo der königlichen Konstellation und des doppelten Tanzes um den Ort, wo ich war."
" poi ch’è tanto di là da nostra usanza, quanto di là dal mover de la Chiana si move il ciel che tutti li altri avanza","Diese Dinge in der Welt sind weit übertroffen durch diese Show sowie das erste Mobile, schneller als alle, ist größer als die Langsamkeit der Chiana."
" Lì si cantò non Bacco, non Peana, ma tre persone in divina natura, e in una persona essa e l’umana","Man bezog sich nicht auf die Götter des Baches oder des Apollos, sondern lobte die Dreieinigkeit und die Dualität Christi."
 Compié ’l cantare e ’l volger sua misura,Das Lob der Seligen durch Gesang und Tanz endete.
" e attesersi a noi quei santi lumi, felicitando sé di cura in cura","Die heiligen Lichter versammelten sich mit Begeisterung, von der Hilfe bis zur Heilung."
" Ruppe il silenzio ne’ concordi numi poscia la luce in che mirabil vita del poverel di Dio narrata fumi, ","Nachdem diese Momente der Seligkeit durch die Stille gebrochen waren, kehrte das Licht, das mir die Geschichte des außergewöhnlichen Lebens des armseligen Dieners Gottes erzählt hatte, zurück."
 e disse,Er sagte:
" «Quando l’una paglia è trita, quando la sua semenza è già riposta, a batter l’altra dolce amor m’invita","Die liebende Güte Gottes ermahnt mich, den Rest der Ähren abzuschütteln, nachdem ein Abschnitt geerntet worden ist und das Saatgut in der Scheune gelagert ist."
" Tu credi che nel petto onde la costa si trasse per formar la bella guancia il cui palato a tutto ’l mondo costa, ","In Adams Brustkorb soll eine Rippe entnommen worden sein, um die hübsche Wange hervorzubringen, deren Verkostung den ursprünglichen Sturz der Menschheit zur Folge hatte."
" e in quel che, forato da la lancia, e prima e poscia tanto sodisfece, ","Der Speer, der die Brust Christi durchbohrte, diente dazu, alle Menschen vor und nach ihm vor der einfachen Erbsünde zu retten."
" che d’ogne colpa vince la bilancia, quantunque a la natura umana lece aver di lume, tutto fosse infuso da quel valor che l’uno e l’altro fece","Wenn all die Weisheit, die den gewöhnlichen Sterblichen erlaubt ist, von dem gespendet würde, der Menschen und Götter erschaffen hat,"
" e però miri a ciò ch’io dissi suso, quando narrai che non ebbe ’l secondo lo ben che ne la quinta luce è chiuso","Überrascht es dich also, dass ich vorhin gesagt habe, dass der Glückliche gezwungen ist, in der fünften Dimension zu leben, dass es niemanden gibt, der ihm ähnlich ist?"
" Or apri li occhi a quel ch’io ti rispondo, e vedräi il tuo credere e ’l mio dire nel vero farsi come centro in tondo","Beobachte genau, was ich dir sage, und du wirst feststellen, dass dein Bewusstsein mit meinen Worten übereinstimmt, indem du eine einzige Wahrheit erschaffst."
" Ciò che non more e ciò che può morire non è se non splendor di quella idea che partorisce, amando, il nostro Sire","Was intakt und verwundbar ist, sind Emanationen jener Idee, die Gott durch die geistliche Kraft des Heiligen Geistes geschaffen hat."
" ché quella viva luce che sì mea dal suo lucente, che non si disuna da lui né da l’amor ch’a lor s’intrea, ","Wegen des hellen Glanzes, der den Vater, den Sohn und den Heiligen Geist verbindet, kann es keine Trennung zwischen ihnen geben."
" per sua bontate il suo raggiare aduna, quasi specchiato, in nove sussistenze, etternalmente rimanendosi una",Wegen seiner Güte spiegeln die neun Engelschoren seine göttlichen Strahlen wie in einem Spiegel wider und bleiben immer ein Wesen.
" Quindi discende a l’ultime potenze giù d’atto in atto, tanto divenendo, che più non fa che brevi contingenze","Vom Himmel zum Himmel geht er zu den materiellen Geschöpfen bis zu einem Punkt hinab, der so gering ist, dass er vergängliche Güter hervorbringt."
