Original,Translate_de_1
 Per vedere ogne ben dentro vi gode l’anima santa che ’l mondo fallace fa manifesto a chi di lei ben ode,"In ihr ist die heilige Seele, die zeigt, daß die Welt dem, der seine Werke gut liest, missfällt; denn sie sieht nun den höchsten Guten."
 Lo corpo ond’ ella fu cacciata giace giuso in Cieldauro,"Der Körper, von dem sie zerrissen wurde, liegt auf der Erde in der Basilika San Pietro in Ciel d'Oro"
 ed essa da martiro e da essilio venne a questa pace,und seine Seele kam zu diesem Frieden vom Martyrium und vom irdischen Exil
" Vedi oltre fiammeggiar l’ardente spiro d’Isidoro, di Beda e di Riccardo, che a considerar fu più che viro","Und siehst du den brennenden Geist Isidors von Sevilla, des Ehrwürdigen Beda, des Heiligen Siegers von Riccardo, der in Gottes Kontemplation mehr war als ein Mensch?"
" Questi onde a me ritorna il tuo riguardo, è ’l lume d’uno spirto che ’n pensieri gravi a morir li parve venir tardo","Und diese, von welchem dein Blick auf mich zurückkehrt, ist das Licht eines Geistes, der von schweren Gedanken bedrückt war, so daß der Tod ihm zu spät schien."
" essa è la luce etterna di Sigieri, che, leggendo nel Vico de li Strami, silogizzò invidïosi veri»","Es ist das ewige Licht der Sieger von Brabant, die, indem sie lehrten auf dem ""Weg des Strohs"" in Paris, bewies die Wahrheiten der Lehre, die ihn beneiden."
" Indi, come orologio che ne chiami ne l’ora che la sposa di Dio surge a mattinar lo sposo perché l’ami, ","An diesem Punkt wie eine Uhr, die sie in der Stunde, in der sich die Kirche erhebt, aufruft, den Morgen Christus zu beten, damit er sie noch liebt,"
" che l’una parte e l’altra tira e urge, tin tin sonando con sì dolce nota, che ’l ben disposto spirto d’amor turge","in dem eine Seite zieht und die andere schiebt, so süß, dass sie füllt mit Liebe den Geist gut eingestellt"
 così vid’ ïo la gloriosa rota muoversi e render voce a voce in tempra e in dolcezza ch’esser non pò nota se non colà dove gioir s’insempra,"Also sah ich die herrliche Krone der Geister bewegen und singen mit einer Harmonie und einer Melodie so süß, daß man sie nicht verstehen kann, es sei denn im Paradies, wo die Freude ewig wird."
" O insensata cura de’ mortali, quanto son difettivi silogismi quei che ti fanno in basso batter l’ali","O verrücktes Verlangen der Menschen, wie fehl am Platze sind die Überlegungen, die dich veranlassen, dich nach unten zu wenden"
" Chi dietro a iura e chi ad amforismi sen giva, e chi seguendo sacerdozio, e chi regnar per forza o per sofismi, ","Wer das Recht studierte, wer die Mediziner, wer sich dem Priestertum widmete, wer versuchte, mit Gewalt oder Täuschung zu regieren,"
" e chi rubare e chi civil negozio, chi nel diletto de la carne involto s’affaticava e chi si dava a l’ozio, quando, ","Wer stiehlt, wer sich den politischen Angelegenheiten widmete, wer sich zu den fleischlichen Vergnügungen hingab, wer zu den Unvernünftigen, wenn ich,"
" da tutte queste cose sciolto, con Bëatrice m’era suso in cielo cotanto glorïosamente accolto","frei von all diesen Schmeicheleien, wurde ich mit Beatrice im Himmel auf so herrliche Weise aufgenommen"
" Poi che ciascuno fu tornato ne lo punto del cerchio in che avanti s’era, fermossi, come a candellier candelo","Und es geschah, da alles Licht wiederkam an der Stelle der Krone, da er zuvor ward, stand er still wie die Kerze eines Leuchters."
" E io senti’ dentro a quella lumera che pria m’avea parlato, sorridendo incominciar, faccendosi più mera","Und ich spürte, daß der Selige in dem Licht, das er zuvor zu mir geredet hatte, wieder redete, weil er lächelnd heller wurde."
" «Così com’ io del suo raggio resplendo, sì, riguardando ne la luce etterna, li tuoi pensieri onde cagioni apprendo","Denn ich leuchte vom Strahl des ewigen Lichts und sehe darin, woher deine Ungewissheit kommt."
" Tu dubbi, e hai voler che si ricerna in sì aperta e ’n sì distesa lingua lo dicer mio, ch’al tuo sentir si sterna, ove dinanzi dissi","Du hast Zweifel, und du möchtest, dass ich dir in einer offenen und klaren Rede erklärt habe, was ich vorhin gesagt habe, damit ich deinem Verstand verständlich bin, als ich vorhin sagte:"
" “U’ ben s’impingua”, e là u’ dissi","""Wo man sich mit spirituellen Gütern bereichert"" und als ich sagte,"
 “Non nacque il secondo”,"""Es wurde kein anderes Gleichgestelltes geboren"""
 e qui è uopo che ben si distingua,"und hier ist es notwendig, eine Unterscheidung zu treffen"
" La provedenza, che governa il mondo con quel consiglio nel quale ogne aspetto creato è vinto pria che vada al fondo, ","Die Vorsehung, die die Welt mit jener Weisheit leitet, in der die Sehkraft eines jeden Geschöpfes verloren geht, bevor sie den Boden erreicht,"
" però che andasse ver’ lo suo diletto la sposa di colui ch’ad alte grida disposò lei col sangue benedetto, ","auf daß die Braut dessen, der sie heiratete unter den hohen Schreien mit ihrem gesegneten Blut, zu ihrem geliebten Geliebten gehe,"
" in sé sicura e anche a lui più fida, due principi ordinò in suo favore, che quinci e quindi le fosser per guida","Und er war sich selbst sicher und treuer zu Ihm und stellte zwei Fürsten für ihn auf, die ihn auf der einen und auf der anderen Seite leiteten."
 L’un fu tutto serafico in ardore,Einer war voller Eifer wie die Seraphim
 l’altro per sapïenza in terra fue di cherubica luce uno splendore,der andere für seine Weisheit auf Erden war ein Glanz des Lichts wie die Cherubim
" De l’un dirò, però che d’amendue si dice l’un pregiando, qual ch’om prende, perch’ ad un fine fur l’opere sue","Ich will nur von dem Ersten reden; denn wenn man einen von beiden lobt, so ist es, als würde man von beiden reden; denn ihre Werke hatten dasselbe Ende."
" Intra Tupino e l’acqua che discende del colle eletto dal beato Ubaldo, ","Zwischen dem Topin und dem Chiascio, der vom Berge Ausciano fließt, wo der selige Ubaldo sein Einsiedelei setzte,"
" fertile costa d’alto monte pende, onde Perugia sente freddo e caldo da Porta Sole","abgradiert die fruchtbare Küste eines hohen Berges, von dem aus Perugia die Kälte und die Hitze auf der Seite von Porta Sole spürt"
 e di rietro le piange per grave giogo Nocera con Gualdo,"und auf der anderen Seite weinen sie, weil in der schlechtesten Lage, Nocera Umbra und Gualdo Tadino"
" Di questa costa, là dov’ ella frange più sua rattezza, nacque al mondo un sole, come fa questo talvolta di Gange","Von dieser Küste, an dem Ort, an dem sie weniger steil wird, wurde eine Sonne für die Welt geboren, wie dies manchmal aus dem Gange"
" Però chi d’esso loco fa parole, non dica Ascesi, ché direbbe corto, ma Orïente, se proprio dir vuole","Also, wer von diesem Ort spricht, der soll ihn nicht Assisi nennen, denn er würde wenig sagen, sondern den Osten nennen, wenn er darüber reden will."
" Non era ancor molto lontan da l’orto, ch’el cominciò a far sentir la terra de la sua gran virtute alcun conforto","Er war noch nicht weit von seiner Geburt entfernt, als Franziskus begann, in der Erde über seine leuchtende Tugend nachzudenken"
" ché per tal donna, giovinetto, in guerra del padre corse, a cui, come a la morte, la porta del piacer nessun diserra","Denn sie war noch jung und stritt mit ihrem Vater um eine Frau, zu der niemand kommen will, als wäre sie tot."
 e dinanzi a la sua spirital corte et coram patre le si fece unito,und vor dem Bischofsgericht und vor seinem Vater schloß sie sich ihr in der Hochzeit an.
 poscia di dì in dì l’amò più forte,Danach liebte er sie jeden Tag mehr und mehr.
" Questa, privata del primo marito, millecent’ anni e più dispetta e scura fino a costui si stette sanza invito","Sie, die ihrem ersten Mann beraubt war, blieb mehr als tausendhundert Jahre allein, verachtet von allen, bis Franziskus"
" né valse udir che la trovò sicura con Amiclate, al suon de la sua voce, colui ch’a tutto ’l mondo fé paura","Es war ihr nicht gedient, daß die Menschen hörten, daß Cäsar, der die ganze Welt erschrocken hatte, mit dem Klang seiner Stimme und mit dem Hirten Amylath eine sichere Armut fand."
" né valse esser costante né feroce, sì che, dove Maria rimase giuso, ella con Cristo pianse in su la croce","Und es diente ihr nicht einmal, treu und stolz zu sein, so daß sie mit dem Bräutigam Christus weinte, als Maria am Fuße des Kreuzes blieb."
" Ma perch’ io non proceda troppo chiuso, Francesco e Povertà per questi amanti prendi oramai nel mio parlar diffuso","Aber damit ich nicht zu dunkel spreche, meinst du in all meiner Rede, daß diese Liebhaber Franziskus und die Armut waren."
" La lor concordia e i lor lieti sembianti, amore e maraviglia e dolce sguardo facieno esser cagion di pensier santi","Ihre Eintracht, ihr frohes Aussehen, ihre Liebe, ihr Wunder und ihr süßer Blick brachten in den andern heilige Gedanken hervor."
" tanto che ’l venerabile Bernardo si scalzò prima, e dietro a tanta pace corse e, correndo, li parve esser tardo","so daß der ehrwürdige Bernardo von Quintavalle der erste war, der seine Schuhe auszog und nach diesem Frieden rannte, und obwohl er lief, schien er langsam zu sein."
 Oh ignota ricchezza,O unbekannter Reichtum
 oh ben ferace,oder gut fruchtbar
" Scalzasi Egidio, scalzasi Silvestro dietro a lo sposo, sì la sposa piace","Egidius und Silvestro ziehen auch ihre Schuhe aus und folgen dem Bräutigam, so wie die Braut es mag."
 Indi sen va quel padre e quel maestro con la sua donna e con quella famiglia che già legava l’umile capestro,Und danach ging der Vater und der Lehrer mit seinem Weibe und mit seinem Hause; und er umgürtete seine Hüften mit seinem demütigen Zaun.
" Né li gravò viltà di cuor le ciglia per esser fi’ di Pietro Bernardone, né per parer dispetto a maraviglia","Und die Fröhlichkeit des Herzens ließ seinen Blick nicht weichen und ward des Petrus Bernardon Sohn, noch ward er so demütig, daß er verwunderte."
" ma regalmente sua dura intenzione ad Innocenzio aperse, e da lui ebbe primo sigillo a sua religïone","Aber er enthüllte Papst Innozenz III. seine strenge Regel mit königlicher Haltung, und er hatte von ihm die erste Anerkennung seines Ordens."
" Poi che la gente poverella crebbe dietro a costui, la cui mirabil vita meglio in gloria del ciel si canterebbe, ","Und nachdem die armen Anhänger nach Franziskus wuchsen, dessen wunderbares Leben besser zum Ruhm des Paradieses gesungen werden würde,"
 di seconda corona redimita fu per Onorio da l’Etterno Spiro la santa voglia d’esto archimandrita,"der heilige Wille dieses Hirten wurde durch den Heiligen Geist mit einer zweiten Krone gekrönt, durch Papst Honorius III."
" E poi che, per la sete del martiro, ne la presenza del Soldan superba predicò Cristo e li altri che ’l seguiro, ","Und als er auf Wunsch des Märtyrers Christus und seine Jünger predigte vor dem hochmütigen Sultan in Ägypten,"
" e per trovare a conversione acerba troppo la gente e per non stare indarno, redissi al frutto de l’italica erba, ","und nachdem er diese Völker gefunden hatte, daß er der Bekehrung widerstrebte und nicht umsonst dastand, kehrte er nach Italien zurück,"
" nel crudo sasso intra Tevero e Arno da Cristo prese l’ultimo sigillo, che le sue membra due anni portarno","auf dem Berge der Verna zwischen Tiber und Arno empfing er von Christus das letzte Siegel, das sein Leib zwei Jahre trug."
" Quando a colui ch’a tanto ben sortillo piacque di trarlo suso a la mercede ch’el meritò nel suo farsi pusillo, ","Als Gott, der ihn zu einem solchen Guten bestimmt hatte, es gefiel, ihn im Paradies zum Lohn zu nennen, den er verdient hatte, indem er sich demütig gemacht hatte,"
" a’ frati suoi, sì com’ a giuste rede, raccomandò la donna sua più cara, e comandò che l’amassero a fede","Und er gebot seinen Mitbrüdern wie rechtmäßigen Erben sein geliebtes Weib und gebot ihnen, daß sie sie liebten und treu blieben."
" e del suo grembo l’anima preclara mover si volle, tornando al suo regno, e al suo corpo non volle altra bara","Und aus dem Leibe der Armut wollte sich seine herrliche Seele bewegen und ins Paradies zurückkehren, und sein Leib wollte keinen Sarg mehr, als die nackte Erde."
 Pensa oramai qual fu colui che degno collega fu a mantener la barca di Pietro in alto mar per dritto segno,"An diesem Punkt kannst du verstehen, wer der würdige Kollege von Franziskus war, das Kirchenschiff auf dem richtigen Weg auf hoher See zu halten."
 e questo fu il nostro patrïarca,Und das war unser Patriarch.
" per che qual segue lui, com’ el comanda, discerner puoi che buone merce carca","und wer ihm folgt und seine Regel hält, der kann nur Gutes an Bord nehmen."
" Ma ’l suo pecuglio di nova vivanda è fatto ghiotto, sì ch’esser non puote che per diversi salti non si spanda","Aber seine Herde ist voll neuer Speisen geworden, und es ist unvermeidlich, daß sie sich auf verschiedene Weiden zerstreut."
" e quanto le sue pecore remote e vagabunde più da esso vanno, più tornano a l’ovil di latte vòte","Und je weiter die Schafe umherirren, desto armer werden sie an Milch, desto mehr kehren sie in die Hürde zurück."
 Ben son di quelle che temono ’l danno e stringonsi al pastor,"Natürlich gibt es einige, die den Schaden fürchten und sich dem Hirten nahe halten,"
" ma son sì poche, che le cappe fornisce poco panno","aber sie sind so wenige, dass sie wenig Tuch brauchen, um ihre Hauben zu packen"
" Or, se le mie parole non son fioche, se la tua audïenza è stata attenta, ","Nun, wenn meine Worte nicht dunkel sind, wenn du mir aufmerksam zugehört hast,"
" se ciò ch’è detto a la mente revoche, ","Wenn du an deinen Verstand denkst, was ich vorhin gesagt habe,"
" in parte fia la tua voglia contenta, perché vedrai la pianta onde si scheggia, ","zum Teil wird dein Wunsch erfüllt sein, denn du wirst sehen, woher die Korruption des Dominikanerordens kommt,"
