id,Original,Translate
676,"  Come d’un stizzo verde ch’arso sia da l’un de’ capi, che da l’altro geme e cigola per vento che va via,  ","""Come se si stesse bruciando un ramoscello verde, il fluido interno usciva con una lieve fischiata mentre l'aria sfuggiva dall'altra estremità."""
677,"  sì de la scheggia rotta usciva insieme parole e sangue",Sangue e parole emanavano insieme dal ramo spezzato.
678," ond’io lasciai la cima cadere, e stetti come l’uom che teme","""Dopo essermi spaventato, abbandonai il ramo che si era rotto e rimasi congelato dalla paura."""
679,"  ""S’elli avesse potuto creder prima"", rispuose ’l savio mio, ""anima lesa, ciò c’ ha veduto pur con la mia rima,  non averebbe in te la man distesa",""".»Il mio maestro disse: «Se lui avesse creduto in ciò che ha appreso solo leggendo la mia poesia, anima ferita, non si sarebbe certamente scagliato contro di te.»"""
680," ma la cosa incredibile mi fece indurlo ad ovra ch’a me stesso pesa","""Mi costrinse a chiedere qualcosa con cui sentivo un vero peso, nonostante fosse incredibile."""
681,"  Ma dilli chi tu fosti, sì che ’n vece d’alcun’ammenda tua fama rinfreschi nel mondo sù, dove tornar li lece""","""Comunicale chi eri in vita, per consentirgli di restaurare la tua reputazione nel mondo dei viventi, dove può essere ricordato."""
682,"  E ’l tronco: ""Sì col dolce dir m’adeschi, ch’i’ non posso tacere","""»«Mi hai ipnotizzato con le tue parole dolci, che mi impediscono di rimanere in silenzio.»"""
683," e voi non gravi perch’ïo un poco a ragionar m’inveschi",e a voi non sia una seccatura se mi prendo un po' di tempo per parlare di me
684,"  Io son colui che tenni ambo le chiavi del cor di Federigo, e che le volsi, serrando e diserrando, sì soavi,  che dal secreto suo quasi ogn’uom tolsi","""Come possessore delle due chiavi che aprivano il cuore di Federico II, riuscii a mantenere i suoi segreti per la maggior parte inaccessibili tramite l'abilità con cui le manipolai."""
685," fede portai al glorïoso offizio, tanto ch’i’ ne perde’ li sonni e ’ polsi","""Mantenni il mio alto mandato con assoluta dedizione, arrivando a sacrificare persino la pace e la mia stessa vita."""
686,"  La meretrice che mai da l’ospizio di Cesare non torse li occhi putti, morte comune e de le corti vizio,  infiammò contra me li animi tutti","""La prostituta, che sempre ha avuto uno sguardo dissoluto per la reggia dell'imperatore e il vizio delle corti, è morta con tutti i pregiudizi rivolti contro di me."""
687," e li ’nfiammati infiammar sì Augusto, che ’ lieti onor tornaro in tristi lutti","""Il successo che ottennero essi con l'imperatore lo riempì di entusiasmo, al punto da farmi piombare in una tristezza profonda."""
688,"  L’animo mio, per disdegnoso gusto, credendo col morir fuggir disdegno, ingiusto fece me contra me giusto","""Il mio spirito, spinto da un dolore profondo, pensando di evitare la vergogna mediante la morte, mi portò a essere ingiusto nei confronti di me stesso, mentre non avevo alcuna colpa."""
689,"  Per le nove radici d’esto legno vi giuro che già mai non ruppi fede al mio segnor, che fu d’onor sì degno","""Giuro che non ho mai mancato alla lealtà verso il mio signore, così degno di rispetto, per le nuove radici di questo albero."""
690,"  E se di voi alcun nel mondo riede, conforti la memoria mia, che giace ancor del colpo che ’nvidia le diede""","""Se qualcuno di voi ritorna al nostro mondo, chiedete che la mia memoria sia ristabilita, ancora segnata dalle lesioni causate dall'invidia."""
691,"  Un poco attese, e poi ""Da ch’el si tace"", disse ’l poeta a me, ""non perder l’ora","""»Virgilio rimase zitto per qualche istante, salvo poi affermare: «Se tieni la bocca cucita, non sprecare tempo»."""
692," ma parla, e chiedi a lui, se più ti piace""",Fai una domanda e aspetta la risposta.
693,"  Ond’ïo a lui: ""Domandal tu ancora di quel che credi ch’a me satisfaccia",»Chiedigli di quei temi che potrebbero interessarmi.
694," ch’i’ non potrei, tanta pietà m’accora""",Non riesco a controllare la tensione che provo.
695,"  Perciò ricominciò: ""Se l’om ti faccia liberamente ciò che ’l tuo dir priega, spirito incarcerato, ancor ti piaccia  di dirne come l’anima si lega in questi nocchi","""Virgilio allora riprese: «Che possa verificarsi ciò che le tue parole hanno supplicato, o spirito rinchiuso: ti imploro ancora di rivelarci come l'anima si unisce a queste carcasse."""
696," e dinne, se tu puoi, s’alcuna mai di tai membra si spiega""","""Chiedici, se è possibile, se c'è mai stato un caso di qualcuno che sia riuscito a liberarsi da queste piante."""
697,"  Allor soffiò il tronco forte, e poi si convertì quel vento in cotal voce: ""Brievemente sarà risposto a voi","""»L'albero sussurrò con forza, poi le sue parole risuonarono nell'aria: «Vi darò una breve risposta»"""
698,"  Quando si parte l’anima feroce dal corpo ond’ella stessa s’è disvelta, Minòs la manda a la settima foce","""Quando la fiera anima si discosta dal corpo al quale ha reso l'estremo addio, Minosse la destina alla settima Bolgia dell'Ade."""
699,"  Cade in la selva, e non l’è parte scelta",Si perde nella giungla senza arrivare a destinazione.
700," ma là dove fortuna la balestra, quivi germoglia come gran di spelta","""Dove il destino la condanna, lì sboccia come un chicco di grano."""
701,"  Surge in vermena e in pianta silvestra: l’Arpie, pascendo poi de le sue foglie, fanno dolore, e al dolor fenestra","""L'Arpie nutre delle sue foglie, facendo crescere come un arbusto selvatico, che scatena dolore e permette al suddetto di fuoriuscire."""
702,"  Come l’altre verrem per nostre spoglie, ma non però ch’alcuna sen rivesta, ché non è giusto aver ciò ch’om si toglie","""Non riavremo ciò che abbiamo lasciato, poiché come le altre anime andremo a prendere i nostri corpi non per vestirci di nuovo ma solo per motivi giustificati."""
703,"  Qui le strascineremo, e per la mesta selva saranno i nostri corpi appesi, ciascuno al prun de l’ombra sua molesta""","""Verremo portati qui e i nostri corpi saranno esposti nella triste foresta, ognuno all'albero della propria nemica ombra."""
704,"  Noi eravamo ancora al tronco attesi, credendo ch’altro ne volesse dire, ","""Ci tenemmo in sospeso ai piedi dell'albero, ipotizzando che avrebbe potuto aggiungere qualcosa di più."""
705,"  quando noi fummo d’un romor sorpresi,  similemente a colui che venire sente ’l porco e la caccia a la sua posta, ch’ode le bestie, e le frasche stormire","""Quando ci fu un improvviso fragore, come quello che si avverte per l'avvicinarsi di un cinghiale e della squadra dei segugi al suo inseguimento, percependo il barrito delle bestie e le sussurranti fronde degli alberi."""
706,"  Ed ecco due da la sinistra costa, nudi e graffiati, fuggendo sì forte, che de la selva rompieno ogne rosta","""Da sinistra, due sventurati fuggitivi arrivarono, completamente nudi e feriti. La loro corsa era così rapida che spezzavano ogni ramo degli alberi della foresta."""
707,"  Quel dinanzi: ""Or accorri, accorri, morte""","""L'essere davanti strillava: «Vieni rapidamente, aiutaci, accorri, o morte!»"""
708," E l’altro, cui pareva tardar troppo, gridava: ""Lano, sì non furo accorte  le gambe tue a le giostre dal Toppo""","""Il secondo, sentendosi troppo lento, esclamò: «Lano, non andasti così veloce alle feste di Pieve del Toppo!»"""
709," E poi che forse li fallia la lena, di sé e d’un cespuglio fece un groppo","""Poiché era senz'aria, si nascose presso un arbusto."""
710,"  Di rietro a loro era la selva piena di nere cagne, bramose e correnti come veltri ch’uscisser di catena","""Dietro di loro la selva era abitata da branchi di cagne nere, che scorrazzavano affamate come cani da seguita impazziti."""
711,"  In quel che s’appiattò miser li denti, e quel dilaceraro a brano a brano",Esse sbranarono il malcapitato che si era occultato e lo ridussero in pezzi.
712," poi sen portar quelle membra dolenti",presero le sue ferite ancora pulsanti
713,"  Presemi allor la mia scorta per mano, e menommi al cespuglio che piangea per le rotture sanguinenti in vano","""Allora la mia guida mi guidò attraverso i rami spezzati e insanguinati, verso il cespuglio che piangeva invano."""
714,"  ""O Iacopo"", dicea, ""da Santo Andrea, che t’è giovato di me fare schermo? che colpa ho io de la tua vita rea?""","""""""O Iacopo da Sant'Andrea, come pensavi che mi sarei servita a te usando me come scudo? Che colpa ne ho io della tua condotta immoralem?"""""""
715,"  Quando ’l maestro fu sovr’esso fermo, disse: ""Chi fosti, che per tante punte soffi con sangue doloroso sermo?""","""Il maestro si immobilizzò davanti a lui, ponendo la domanda: «Quale vita hai portato in te per far sgorgare tanta sofferenza e versare lacrime così amare?»"""
716,"  Ed elli a noi: ""O anime che giunte siete a veder lo strazio disonesto c’ ha le mie fronde sì da me disgiunte,  raccoglietele al piè del tristo cesto","""»«O anime che siete venute ad osservare la disonesta rovina che ha diviso le mie foglie dal tronco, radunatele intorno al triste arbusto.»"""
717," I’ fui de la città che nel Batista mutò ’l primo padrone",La prima protezione della città fu dedicata a San Giovanni Battista da parte mia.
718," ond’ei per questo  sempre con l’arte sua la farà trista","""sempre, la sua arte gli ricorderà quanto sia stato triste quel momento"""
719," e se non fosse che ’n sul passo d’Arno rimane ancor di lui alcuna vista,  que’ cittadin che poi la rifondarno sovra ’l cener che d’Attila rimase, avrebber fatto lavorare indarno","""E se non fosse stato per un resto della sua statua, trovata sul Ponte dell'Arno, i cittadini che avevano dedicato la loro energia ed impegno per ricostruire ciò che Attila aveva distrutto sarebbero stati destinati al fallimento."""
720,"  Io fei gibetto a me de le mie case""",Mi suicidai nella mia abitazione.
721," Poi che la carità del natio loco mi strinse, raunai le fronde sparte e rende’ le a colui, ch’era già fioco","""L'amore per la mia terra mi emozionò così tanto che raccolsi le fronde disperse e le portai alle radici dell'albero, dove lo spirito aveva abbandonato ogni speranza."""
722," Indi venimmo al fine ove si parte lo secondo giron dal terzo, e dove si vede di giustizia orribil arte",Raggiungemmo infine il luogo in cui si suddivideva il secondo girone dal terzo e potemmo osservare la terrificante punizione divina.
723,"  A ben manifestar le cose nove, dico che arrivammo ad una landa che dal suo letto ogne pianta rimove",Giungemmo a una pianura dove nessuna vegetazione riusciva a prosperare.
724,"  La dolorosa selva l’è ghirlanda intorno, come ’l fosso tristo ad essa","""Come un Flegetonte intorno alla sua corona, la Selva dei Suicidi le fa da cerchio."""
725," quivi fermammo i passi a randa a randa",appoggiammo i nostri passi proprio sull'orlo
726,"  Lo spazzo era una rena arida e spessa, non d’altra foggia fatta che colei che fu da’ piè di Caton già soppressa","""Il suolo era formatosi da una sabbia consistente e secca, simile a quella calpestata dai passi del grande Catone Uticense."""
727,"  O vendetta di Dio, quanto tu dei esser temuta da ciascun che legge ciò che fu manifesto a li occhi mei","""Ah, giustizia divina, quale terrore deve suscitare nei lettori che ascoltano ciò che io ho visto con i miei occhi!"""
728,"  D’anime nude vidi molte gregge che piangean tutte assai miseramente, e parea posta lor diversa legge","""Io osservai molte anime spogliate, che piangevano tutte disperatamente, e aveva l'impressione che ciascuna seguisse distintivi principi."""
729,"  Supin giacea in terra alcuna gente, alcuna si sedea tutta raccolta, e altra andava continüamente","""Alcune anime erano distese bocconi a terra, mentre altre stavano sedute in raccoglimento e alcune ancora si muovevano senza sosta."""
730,"  Quella che giva ’ntorno era più molta, e quella men che giacëa al tormento, ma più al duolo avea la lingua sciolta","""C'erano più anime che giravano in tondo, ma meno che stavano sdraiati; tuttavia quelle a terra si lamentavano di più."""
731,"  Sovra tutto ’l sabbion, d’un cader lento, piovean di foco dilatate falde, come di neve in alpe sanza vento","""La lenta pioggia di sabbione ardente cadeva dall'alto, come se fossero fiocchi di neve che planano su una montagna priva del minimo soffio di vento."""
732,"  Quali Alessandro in quelle parti calde d’Indïa vide sopra ’l süo stuolo fiamme cadere infino a terra salde,  ","""Simile al mito di Alessandro Magno, nella calda India le truppe dell'eroe rimasero sbalordite davanti ai fiammeggianti meteoriti che precipitavano verso terra."""
733,"  per ch’ei provide a scalpitar lo suolo con le sue schiere, acciò che lo vapore mei si stingueva mentre ch’era solo:  ",Ordinò ai soldati di battere il terreno con i loro stivali affinché il vapore si disperdesse prima che si diffondesse.
